iteration,min_distance_to_curve,min_epsilon,min_beta,discriminative_need_gamma,population_init_gamma,complexity,accuracy,seed,kl_eb,eu_gamma,min_gnid,gnid_beta
152.0,0.0021291727195555,5.37311534965733e-05,1.2688442211055275,0.1,,3.678406535508506,3.515753221899919,2,0.0199491946298931,0.5953851329231293,0.0002783168650724,1.2688442211055275
153.0,0.0021214642729168,5.3453200699087386e-05,1.2688442211055275,0.1,,3.678412452386276,3.515758163055395,2,0.0199482703302437,0.5953862724624752,0.0002773007137439,1.2688442211055275
154.0,0.0021138469794114,5.3179523949452584e-05,1.2688442211055275,0.1,,3.6784182997909394,3.5157630451817603,2,0.0199473573652995,0.595387398105677,0.0002762980609471,1.2688442211055275
155.0,0.002106318803752,5.291001562278784e-05,1.2688442211055275,0.1,,3.678424079267595,3.515767869604362,2,0.0199464554578843,0.5953885101732341,0.0002753086050792,1.2688442211055275
156.0,0.0020988777903155,5.2644572155554766e-05,1.2688442211055275,0.1,,3.67842979230079,3.515772637596763,2,0.0199455643421885,0.595389608972821,0.0002743320557204,1.2688442211055275
157.0,0.0020915220588999,5.238309386986014e-05,1.2688442211055275,0.1,,3.678435440317765,3.515777350383477,2,0.0199446837631694,0.5953906947999934,0.0002733681330525,1.2688442211055275
158.0,0.0020842498007111,5.212548476485883e-05,1.2688442211055275,0.1,,3.6784410246915034,3.515782009142578,2,0.0199438134759893,0.5953917679388467,0.0002724165673246,1.2688442211055275
159.0,0.0020770592746698,5.1871652354356154e-05,1.2688442211055275,0.1,,3.678446546743551,3.515786615008087,2,0.0199429532454881,0.5953928286626298,0.0002714770983544,1.2688442211055275
160.0,0.0020699488038974,5.162150749811013e-05,1.2688442211055275,0.1,,3.6784520077466905,3.5157911690722496,2,0.0199421028456874,0.5953938772343171,0.0002705494750404,1.2688442211055275
162.0,0.0020559616223024,5.113193959239868e-05,1.2688442211055275,0.1,,3.678462751468258,3.515800125969232,2,0.0199404306774162,0.5953959389251133,0.0002687288037936,1.2688442211055275
163.0,0.0020490818503884,5.089235356563338e-05,1.2688442211055275,0.1,,3.678468036509992,3.5158045307960712,2,0.019939608498841,0.5953969525234516,0.0002678352952376,1.2688442211055275
164.0,0.0020422760059761,5.0656128834029326e-05,1.2688442211055275,0.1,,3.6784732651536665,3.515808887813243,2,0.0199387953299554,0.5953979549290627,0.0002669527103239,1.2688442211055275
165.0,0.0020355426880761,5.042319073664022e-05,1.2688442211055275,0.1,,3.6784784384625713,3.515813197933408,2,0.0199379909842245,0.5953989463609345,0.0002660808372274,1.2688442211055275
166.0,0.0020288805430728,5.0193467108684535e-05,1.2688442211055275,0.1,,3.6784835574640287,3.515817462038383,2,0.0199371952818769,0.5953999270305275,0.0002652194709052,1.2688442211055275
167.0,0.0020222882624459,4.996688818284693e-05,1.2688442211055275,0.1,,3.678488623151134,3.5158216809806113,2,0.0199364080495778,0.5954008971421408,0.0002643684127788,1.2688442211055275
169.0,0.0020093082731533,4.952289671475434e-05,1.2688442211055275,0.1,,3.67849859839308,3.51582998664791,2,0.0199348583321354,0.5954028064748575,0.0002626964574214,1.2688442211055275
170.0,0.0020029181544042,4.9305355673912905e-05,1.2688442211055275,0.1,,3.6785035097770464,3.5158340749430472,2,0.0199340955298136,0.5954037460717444,0.0002618751928173,1.2688442211055275
171.0,0.0019965930761949,4.909070214376934e-05,1.2688442211055275,0.1,,3.6785083715076983,3.5158381212179624,2,0.0199333405626469,0.5954046758628121,0.0002610635011617,1.2688442211055275
172.0,0.0019903319258635,4.887887683341044e-05,1.2688442211055275,0.1,,3.678513184429505,3.515842126197489,2,0.0199325932851804,0.5954055960213269,0.0002602612121228,1.2688442211055275
173.0,0.0019841336247302,4.866982227714722e-05,1.2688442211055275,0.1,,3.6785179493611544,3.515846090584315,2,0.0199318535567792,0.5954065067151832,0.0002594681603015,1.2688442211055275
175.0,0.0019719214160806,4.8259804278328975e-05,1.2688442211055275,0.1,,3.6785273384068056,3.5158539002858173,2,0.0199303962074162,0.5954083003550799,0.0002579091300839,1.2688442211055275
176.0,0.0019659055077416,4.8058734374976445e-05,1.2688442211055275,0.1,,3.6785319640394434,3.5158577469038192,2,0.0199296783273488,0.5954091836121682,0.000257142843686,1.2688442211055275
177.0,0.0019599484442826,4.786022219352618e-05,1.2688442211055275,0.1,,3.678536544721238,3.5158615555374944,2,0.0199289674777483,0.5954100580271174,0.000256385178123,1.2688442211055275
178.0,0.0019540492955477,4.766421832832545e-05,1.2688442211055275,0.1,,3.678541081158228,3.5158653267926905,2,0.0199282635389803,0.5954109237443538,0.0002556359896824,1.2688442211055275
180.0,0.001942421150368,4.727954503036139e-05,1.2688442211055275,0.1,,3.6785500240243625,3.5158727595070207,2,0.0199268759335063,0.5954126296430878,0.0002541624882396,1.2688442211055275
181.0,0.0019366904189897,4.709078368819521e-05,1.2688442211055275,0.1,,3.6785544317705376,3.515876422096042,2,0.0199261920451573,0.5954134700936518,0.0002534379062768,1.2688442211055275
182.0,0.0019310141304522,4.6904346748624175e-05,1.2688442211055275,0.1,,3.678558797907508,3.515880049567663,2,0.0199255146240569,0.5954143023849597,0.0002527212632339,1.2688442211055275
183.0,0.0019253914737986,4.672019138170276e-05,1.2688442211055275,0.1,,3.678563123050957,3.5158836424499462,2,0.0199248435673001,0.5954151266426272,0.0002520124330094,1.2688442211055275
185.0,0.00191430391615,4.635855985874465e-05,1.2688442211055275,0.1,,3.6785716527413648,3.515890726490939,2,0.0199235201496904,0.5954167515431232,0.0002506177220729,1.2688442211055275
186.0,0.0019088374945144,4.618100369768707e-05,1.2688442211055275,0.1,,3.67857585844296,3.5158942186396445,2,0.0199228675971519,0.5954175524212048,0.0002499316042749,1.2688442211055275
187.0,0.0019034216618854,4.600556902538842e-05,1.2688442211055275,0.1,,3.6785800254615246,3.5158976781800373,2,0.0199222210253542,0.5954183457364023,0.0002492528248989,1.2688442211055275
189.0,0.0018927389227448,4.566091543171674e-05,1.2688442211055275,0.1,,3.678588245607066,3.515904501284968,2,0.0199209454684352,0.5954199101170268,0.0002479168373793,1.2688442211055275
190.0,0.0018874706376822,4.549162452440967e-05,1.2688442211055275,0.1,,3.678592299781064,3.51590786574667,2,0.0199203163113378,0.5954206813952795,0.000247259413563,1.2688442211055275
191.0,0.0018822501832134,4.532431107484426e-05,1.2688442211055275,0.1,,3.6785963173670737,3.515911199395232,2,0.0199196927908395,0.5954214455365054,0.0002466088966402,1.2688442211055275
193.0,0.0018719501795385,4.49954822883833e-05,1.2688442211055275,0.1,,3.6786042447400167,3.5159177759357636,2,0.0199184623391971,0.5954229528065944,0.0002453281781055,1.2688442211055275
194.0,0.0018668693728282,4.4833901917505594e-05,1.2688442211055275,0.1,,3.678608155482353,3.515921019645738,2,0.0199178552527424,0.5954236961291642,0.0002446977792956,1.2688442211055275
195.0,0.0018618338806524,4.467416882125685e-05,1.2688442211055275,0.1,,3.6786120315482744,3.5159242341793036,2,0.0199172534921091,0.5954244327022911,0.0002440738928329,1.2688442211055275
197.0,0.0018518964709451,4.436012284406259e-05,1.2688442211055275,0.1,,3.678619681451174,3.515930577257665,2,0.0199160656576507,0.5954258859645515,0.0002428452850896,1.2688442211055275
198.0,0.0018469933996512,4.420575092105033e-05,1.2688442211055275,0.1,,3.6786234561650506,3.5159337065526035,2,0.0199154794426789,0.595426602830996,0.0002422403826565,1.2688442211055275
199.0,0.0018421333344885,4.4053108184333657e-05,1.2688442211055275,0.1,,3.678627197956999,3.515936808171965,2,0.0199148982711069,0.5954273133027589,0.0002416416301421,1.2688442211055275
200.0,0.0018373157273192,4.39021667925055e-05,1.2688442211055275,0.1,,3.6786309072437273,3.515939882472006,2,0.0199143220762595,0.595428017463948,0.000241048941463,1.2688442211055275
1.0,0.1450010408610975,0.2024901022504416,1.0013131313131314,0.1,,0.2714481628179825,0.0686755123678608,5,0.3488242498303746,0.0550354077771504,0.9416858952865712,1.0007575757575755
2.0,0.0076779633789001,0.0106495676653417,1.000959595959596,0.1,,0.0710760517606452,0.0603754830083183,5,0.0204311614082104,0.0586780710909832,0.6870361540087697,1.0007070707070709
3.0,0.0121982646259924,0.0100811779194447,1.001161616161616,0.1,,0.1651668090009526,0.154933532084966,5,0.0107762532093172,0.0660695387310758,0.614548275068048,1.0008080808080808
4.0,0.0129625849563068,0.0180552612877924,1.0017171717171718,0.1,,0.4672103351129006,0.4485812047990798,5,0.0133017890712452,0.0913497384465254,0.524183663455446,1.001060606060606
5.0,0.0249680307453972,0.0341052605995154,1.0067676767676768,0.1,,1.206944661216994,1.1694435821686913,5,0.0172944770729813,0.1712023201519164,0.4547804485463287,1.0023232323232325
6.0,0.0319796610946788,0.0444986817881018,1.0338693467336684,0.1,,2.252452697598681,2.1871095452163622,5,0.0276724776269817,0.3199666550617575,0.1632220383934024,1.01510101010101
7.0,0.0221305233938555,0.0299321696538813,1.0989447236180905,0.1,,2.9827805155183036,2.89027895220428,5,0.0346100956836831,0.4468488199840172,0.0221971941605165,1.0725628140703518
8.0,0.0157435274990446,0.0141901667321191,1.1633165829145728,0.1,,3.3163563204271185,3.2020913847401538,5,0.0314576320881347,0.5157611423190199,0.0068701650146753,1.149246231155779
9.0,0.0085487350310939,0.0061317547481788,1.1984924623115578,0.1,,3.476045705986042,3.3455214723407725,5,0.0267139634341666,0.5511803811767502,0.0030765176387097,1.1984924623115578
10.0,0.0061274423177323,0.0031546142272855,1.2266331658291458,0.1,,3.557526936306066,3.415660882103685,5,0.0243468702087036,0.5690496591201725,0.0022888481745794,1.2266331658291458
11.0,0.0018986038905897,0.0020698097723114,1.2407035175879395,0.1,,3.6027590903264866,3.4534236477534908,5,0.0233565445055136,0.5789282007152391,0.0014050411738647,1.2407035175879395
12.0,0.0080454108361479,0.0015330913728563,1.247738693467337,0.1,,3.6296754758064296,3.4755769457337866,5,0.0227370702663931,0.5847374894142916,0.0021297661432574,1.247738693467337
13.0,0.004175657151766,0.001200409427608,1.2547738693467338,0.1,,3.6461168730524687,3.4890251835917017,5,0.022232115804376,0.5882687159896184,0.0013809574025867,1.2547738693467338
14.0,0.007158612472258,0.0009781695024353,1.2618090452261308,0.1,,3.6563498491067694,3.4973825414180837,5,0.0218141251641906,0.5904634097965853,0.0013820793782639,1.2618090452261308
15.0,0.0013910434062282,0.0008184933308697,1.2618090452261308,0.1,,3.662817583028264,3.502667980434641,5,0.0214818375512786,0.5918533570161209,0.000717124277352,1.2618090452261308
16.0,0.0066432388138742,0.0007087890170801,1.2618090452261308,0.1,,3.666985051129217,3.506080457158186,5,0.0212249893177532,0.5927538186726264,0.0012743375354881,1.2618090452261308
17.0,0.0101932444314299,0.0006291580083058,1.2618090452261308,0.1,,3.6697373906178026,3.508341352835334,5,0.0210278898454617,0.5933534561695145,0.0016356322827592,1.2618090452261308
18.0,0.0111073146305397,0.0005643607824905,1.2688442211055275,0.1,,3.671609967556495,3.509886089211717,5,0.020875235781574,0.5937656646216666,0.001714300307905,1.2688442211055275
19.0,0.0093960837991525,0.0005103147920468,1.2688442211055275,0.1,,3.672927461584454,3.510978477030136,5,0.0207546570574631,0.5940590040417011,0.0014851167960174,1.2688442211055275
20.0,0.008145690003859,0.0004663607833441,1.2688442211055275,0.1,,3.673887906692275,3.511779375896092,5,0.0206570510663238,0.5942752888472362,0.0013145769759393,1.2688442211055275
21.0,0.0071991141662455,0.0004295357046965,1.2688442211055275,0.1,,3.6746131851868657,3.512387806600179,5,0.0205760411093485,0.594440324689184,0.0011828329967417,1.2688442211055275
22.0,0.0064584944398345,0.0003979566798639,1.2688442211055275,0.1,,3.675179247553441,3.512865510024808,5,0.0205072656291248,0.5945702788586927,0.0010775599702333,1.2688442211055275
23.0,0.0058618570735366,0.0003703925797045,1.2688442211055275,0.1,,3.675634175561722,3.513251611446345,5,0.0204477635448877,0.5946754663870324,0.0009909730031335,1.2688442211055275
24.0,0.0053691913697403,0.0003460123453426,1.2688442211055275,0.1,,3.676008994845594,3.513571393809382,5,0.0203955149805459,0.5947626092148719,0.0009180512015302,1.2688442211055275
25.0,0.0049540817873774,0.0003242350942014,1.2688442211055275,0.1,,3.676324173666849,3.513841569418661,5,0.0203491216142687,0.594836192781242,0.0008554758132304,1.2688442211055275
26.0,0.0045986464225215,0.0003046397296905,1.2688442211055275,0.1,,3.6765935543490063,3.5140734687663375,5,0.0203075926932227,0.5948992876982585,0.0008009913656621,1.2688442211055275
27.0,0.0042904482307594,0.000286909740032,1.2688442211055275,0.1,,3.676826752619906,3.5142749867001903,5,0.0202702049355122,0.5949540529207574,0.000753018069624,1.2688442211055275
28.0,0.0040205891385889,0.0002707990117919,1.2688442211055275,0.1,,3.6770306381522246,3.5144517834519213,5,0.0202364119332254,0.5950020479884142,0.00071041416836,1.2688442211055275
29.0,0.0037825184322929,0.0002561103106072,1.2688442211055275,0.1,,3.677210260228964,3.514608035690813,5,0.0202057859016882,0.5950444298037291,0.0006723283387014,1.2688442211055275
30.0,0.0035712763883506,0.0002426814727457,1.2688442211055275,0.1,,3.67736943526536,3.5147469133692404,5,0.0201779802542722,0.5950820788100332,0.0006381066191455,1.2688442211055275
31.0,0.0033830060962831,0.0002303763428945,1.2688442211055275,0.1,,3.6775111259509057,3.5148708875938386,5,0.0201527054744999,0.5951156814236853,0.0006072326916971,1.2688442211055275
32.0,0.0032146327492422,0.0002190786721276,1.2688442211055275,0.1,,3.67763769026198,3.514981932979076,5,0.0201297134484644,0.5951457849345191,0.0005792888185099,1.2688442211055275
33.0,0.0030636491138161,0.0002086878913191,1.2688442211055275,0.1,,3.6777510479632696,3.5150816630967423,5,0.0201087871816817,0.5951728347710797,0.0005539297562666,1.2688442211055275
34.0,0.0029279694611238,0.0001991160954354,1.2688442211055275,0.1,,3.6778527939064425,3.515171422784473,5,0.0200897339549694,0.5951972002525472,0.0005308649612277,1.2688442211055275
35.0,0.0028058284230507,0.0001902858268213,1.2688442211055275,0.1,,3.677944276417216,3.515252352140786,5,0.0200723806902377,0.5952191926761525,0.0005098461883971,1.2688442211055275
36.0,0.0026957098429875,0.0001821283986877,1.2688442211055275,0.1,,3.6780266523761327,3.515325431611789,5,0.0200565707470628,0.5952390782062921,0.0004906586682977,1.2688442211055275
37.0,0.0025962959704503,0.0001745825937558,1.2688442211055275,0.1,,3.6781009264958673,3.5153915142477192,5,0.0200421616524285,0.5952570871795806,0.0004731147023997,1.2688442211055275
38.0,0.0025064306360084,0.00016759363027,1.2688442211055275,0.1,,3.678167979743213,3.5154513491368355,5,0.0200290234423484,0.5952734209061583,0.0004570489232302,1.2688442211055275
39.0,0.0024250921277955,0.000161112323869,1.2688442211055275,0.1,,3.6782285902334486,3.5155055987107886,5,0.0200170374053803,0.5952882567056623,0.0004423147186239,1.2688442211055275
40.0,0.0023513728435972,0.0001550943964731,1.2688442211055275,0.1,,3.67828344887287,3.5155548517639073,5,0.0200060950893963,0.5953017516916633,0.0004287814811335,1.2688442211055275
41.0,0.002284463692364,0.0001494998979093,1.2688442211055275,0.1,,3.678333171325184,3.5155996334625126,5,0.0199960974796977,0.5953140456666215,0.0004163324489969,1.2688442211055275
42.0,0.0022236418330475,0.0001442927160164,1.2688442211055275,0.1,,3.67837830739974,3.5156404132338572,5,0.0199869542879104,0.5953252633841113,0.0004048629755029,1.2688442211055275
43.0,0.0021682607662333,0.0001394401571305,1.2688442211055275,0.1,,3.6784193486264662,3.5156776111555885,5,0.0199785833125393,0.5953355163603761,0.0003942791117336,1.2688442211055275
44.0,0.0021177420964018,0.0001349125836786,1.2688442211055275,0.1,,3.678456734547062,3.515711603276362,5,0.0199709098468728,0.5953449043635214,0.0003844964213853,1.2688442211055275
45.0,0.002071568497207,0.0001306830984991,1.2688442211055275,0.1,,3.6784908580847144,3.5157427261634933,5,0.0199638661201051,0.5953535166698148,0.0003754389700247,1.2688442211055275
46.0,0.0020292775642208,0.0001267272680839,1.2688442211055275,0.1,,3.678522070236353,3.5157712808777735,5,0.0199573907643634,0.5953614331485775,0.000367038448215,1.2688442211055275
47.0,0.0019904563456955,0.0001230228784078,1.2688442211055275,0.1,,3.67855068424876,3.515797536508911,5,0.0199514283047,0.5953687252172704,0.0003592333998769,1.2688442211055275
48.0,0.0019547364146299,0.0001195497183927,1.2688442211055275,0.1,,3.67857697938339,3.5158217333591892,5,0.0199459286716889,0.5953754566945094,0.0003519685357699,1.2688442211055275
49.0,0.0019217893936633,0.000116289387093,1.2688442211055275,0.1,,3.6786012043373497,3.5158440858324216,5,0.0199408467375899,0.5953816845693204,0.0003451941179098,1.2688442211055275
50.0,0.0018913228754311,0.0001132251212363,1.2688442211055275,0.1,,3.678623580363846,3.5158647850656948,5,0.0199361418775053,0.5953874596987483,0.0003388654047649,1.2688442211055275
51.0,0.0018630766998066,0.0001103416405719,1.2688442211055275,0.1,,3.6786443041210664,3.515884001329278,5,0.0199317775568906,0.5953928274420126,0.0003329421497549,1.2688442211055275
52.0,0.001836819560429,0.0001076250087772,1.2688442211055275,0.1,,3.678663550270006,3.5159018862131077,5,0.0199277209464062,0.5953978282370338,0.0003273881474082,1.2688442211055275
53.0,0.0018123459186254,0.0001050625081509,1.2688442211055275,0.1,,3.678681473837514,3.5159185746144637,5,0.0199239425645973,0.5954024981238072,0.0003221708226405,1.2688442211055275
54.0,0.0017894732054156,0.000102642526462,1.2688442211055275,0.1,,3.6786982123589183,3.515934186539754,5,0.0199204159483635,0.595406869218394,0.0003172608593557,1.2688442211055275
55.0,0.0017680392932147,0.0001003544547405,1.2688442211055275,0.1,,3.6787138878140446,3.5159488287325456,5,0.0199171173506978,0.5954109701409542,0.0003126318650665,1.2688442211055275
56.0,0.0017479002191686,9.818859480410722e-05,1.2688442211055275,0.1,,3.678728608370248,3.5159625961397474,5,0.0199140254647743,0.5954148264010942,0.0003082600684898,1.2688442211055275
57.0,0.0017289281416522,9.613607556430048e-05,1.2688442211055275,0.1,,3.678742469946487,3.5159755732279834,5,0.0199111211731534,0.5954184607437416,0.000304124047356,1.2688442211055275
58.0,0.0017110095118315,9.418877725748564e-05,1.2688442211055275,0.1,,3.6787555576122593,3.515987835161889,5,0.0199083873206552,0.5954218934587004,0.0003002044837787,1.2688442211055275
59.0,0.0016940434420585,9.233926282672368e-05,1.2688442211055275,0.1,,3.678767946835354,3.515999448856105,5,0.0199058085093165,0.5954251426569789,0.0002964839447607,1.2688442211055275
60.0,0.0016779402535539,9.058071572936802e-05,1.2688442211055275,0.1,,3.678779704591855,3.516010473912287,5,0.0199033709137806,0.5954282245168846,0.0002929466854952,1.2688442211055275
61.0,0.001662620186331,8.890688363860928e-05,1.2688442211055275,0.1,,3.678790890351552,3.5160209634520196,5,0.019901062115456,0.5954311535027537,0.0002895784733123,1.2688442211055275
62.0,0.0016480122554082,8.731202742504518e-05,1.2688442211055275,0.1,,3.678801556950986,3.516030964855906,5,0.0198988709538152,0.5954339425590232,0.0002863664302522,1.2688442211055275
63.0,0.001634053238155,8.579087491288317e-05,1.2688442211055275,0.1,,3.678811751365817,3.5160405204185228,5,0.0198967873932658,0.595436603282187,0.000283298892412,1.2688442211055275
64.0,0.0016206867788953,8.43385790044315e-05,1.2688442211055275,0.1,,3.678821515393208,3.5160496679280975,5,0.0198948024041074,0.5954391460729793,0.0002803652843471,1.2688442211055275
65.0,0.0016078625978997,8.295067976303431e-05,1.2688442211055275,0.1,,3.6788308862541506,3.5160584411791316,5,0.0198929078561898,0.5954415802709441,0.0002775560069496,1.2688442211055275
66.0,0.001595535793231,8.162306998720753e-05,1.2688442211055275,0.1,,3.678839897124572,3.516066870425398,5,0.019891096423985,0.595443914273351,0.0002748623374201,1.2688442211055275
67.0,0.001583666224684,8.035196407367826e-05,1.2688442211055275,0.1,,3.678848577603573,3.5160749827801077,5,0.0198893615018936,0.5954461556402352,0.0002722763399827,1.2688442211055275
68.0,0.0015722179705542,7.913386977698342e-05,1.2688442211055275,0.1,,3.6788569541258944,3.5160828025692243,5,0.0198876971287112,0.595448311187157,0.0002697907862426,1.2688442211055275
69.0,0.0015611588486102,7.796556259158121e-05,1.2688442211055275,0.1,,3.678865050325255,3.516090351643431,5,0.019886097920277,0.5954503870671108,0.0002673990840847,1.2688442211055275
70.0,0.0015504599937055,7.684406253947876e-05,1.2688442211055275,0.1,,3.6788728873543928,3.5160976496535756,5,0.0198845590094249,0.5954523888428593,0.0002650952142227,1.2688442211055275
71.0,0.0015400954853637,7.576661312187921e-05,1.2688442211055275,0.1,,3.6788804841669336,3.516104714293867,5,0.0198830759924429,0.5954543215508226,0.0002628736735215,1.2688442211055275
72.0,0.0015300420193141,7.473066220840139e-05,1.2688442211055275,0.1,,3.6788878577657087,3.516111561516686,5,0.019881644881331,0.595456189757528,0.0002607294243698,1.2688442211055275
73.0,0.0015202786177655,7.373384470042448e-05,1.2688442211055275,0.1,,3.6788950234215303,3.5161182057223463,5,0.0198802620612213,0.5954579976095066,0.0002586578494263,1.2688442211055275
74.0,0.0015107863737088,7.277396675541071e-05,1.2688442211055275,0.1,,3.678901994866024,3.5161246599268434,5,0.0198789242523907,0.5954597488774168,0.0002566547111497,1.2688442211055275
75.0,0.0015015482252077,7.18489915547062e-05,1.2688442211055275,0.1,,3.678908784461685,3.516130935910109,5,0.0198776284763616,0.5954614469950872,0.0002547161155759,1.2688442211055275
76.0,0.0014925487560298,7.095702624207526e-05,1.2688442211055275,0.1,,3.678915403351828,3.516137044347257,5,0.0198763720256391,0.5954630950940834,0.0002528384798955,1.2688442211055275
77.0,0.0014837740195064,7.00963101460167e-05,1.2688442211055275,0.1,,3.678921861592949,3.5161429949246727,5,0.0198751524366817,0.5954646960343339,0.0002510185033862,1.2688442211055275
78.0,0.0014752113827224,6.926520402231552e-05,1.2688442211055275,0.1,,3.6789281682716286,3.516148796442904,5,0.0198739674657513,0.595466252431283,0.0002492531413561,1.2688442211055275
79.0,0.0014668493887268,6.846218028008101e-05,1.2688442211055275,0.1,,3.6789343316077776,3.5161544569078096,5,0.0198728150673213,0.5954677666799852,0.0002475395817584,1.2688442211055275
80.0,0.0014586776344575,6.76858140827722e-05,1.2688442211055275,0.1,,3.678940359045989,3.5161599836114483,5,0.0198716933747649,0.5954692409765058,0.0002458752241876,1.2688442211055275
81.0,0.0014506866625834,6.693477525911214e-05,1.2688442211055275,0.1,,3.678946257336362,3.516165383203873,5,0.0198706006830668,0.5954706773369444,0.0002442576609981,1.2688442211055275
82.0,0.0014428678655339,6.620782084364308e-05,1.2688442211055275,0.1,,3.67895203260608,3.516170661756997,5,0.0198695354333394,0.5954720776143702,0.0002426846603167,1.2688442211055275
83.0,0.0014352134002112,6.550378842787038e-05,1.2688442211055275,0.1,,3.6789576904230046,3.5161758248213655,5,0.0198684961989409,0.5954734435139151,0.000241154150736,1.2688442211055275
84.0,0.0014277161121461,6.482158997409976e-05,1.2688442211055275,0.1,,3.678963235852091,3.516180877476802,5,0.0198674816730175,0.5954747766062489,0.000239664207525,1.2688442211055275
85.0,0.001420369467834,6.416020615951719e-05,1.2688442211055275,0.1,,3.6789686735056457,3.5161858243776756,5,0.019866490657311,0.5954760783396371,0.0002382130401643,1.2688442211055275
86.0,0.0014131674942756,6.351868133940988e-05,1.2688442211055275,0.1,,3.678974007588242,3.5161906697933336,5,0.0198655220520883,0.5954773500507523,0.000236798981081,1.2688442211055275
87.0,0.0014061047247593,6.28961187718338e-05,1.2688442211055275,0.1,,3.678979241936865,3.5161954176445196,5,0.0198645748470651,0.5954785929744049,0.0002354204754515,1.2688442211055275
88.0,0.0013991761500806,6.229167636447357e-05,1.2688442211055275,0.1,,3.6789843800570576,3.516200071536108,5,0.0198636481132078,0.5954798082523309,0.0002340760719328,1.2688442211055275
89.0,0.0013923771744382,6.1704562746648e-05,1.2688442211055275,0.1,,3.6789894251555495,3.516204634786755,5,0.0198627409953115,0.5954809969411682,0.0002327644142444,1.2688442211055275
90.0,0.0013857035753367,6.113403364686118e-05,1.2688442211055275,0.1,,3.678994380169904,3.516209110455881,5,0.0198618527052589,0.5954821600197338,0.0002314842334838,1.2688442211055275
91.0,0.0013791514669584,6.05793886024989e-05,1.2688442211055275,0.1,,3.6789992477956073,3.516213501368311,5,0.0198609825158795,0.5954832983957101,0.0002302343410975,1.2688442211055275
92.0,0.0013727172664074,6.003996788792202e-05,1.2688442211055275,0.1,,3.679004030511011,3.5162178101370074,5,0.0198601297553318,0.5954844129118293,0.0002290136224311,1.2688442211055275
93.0,0.0013663976624527,5.9515149728155806e-05,1.2688442211055275,0.1,,3.6790087306004615,3.516222039184081,5,0.0198592938019442,0.5954855043516373,0.0002278210307928,1.2688442211055275
94.0,0.0013601895863473,5.900434770122657e-05,1.2688442211055275,0.1,,3.679013350175893,3.516226190760408,5,0.0198584740794583,0.5954865734449087,0.0002266555819561,1.2688442211055275
95.0,0.001354090184436,5.850700833929553e-05,1.2688442211055275,0.1,,3.679017891197118,3.516230266964022,5,0.0198576700526217,0.5954876208727677,0.0002255163490715,1.2688442211055275
96.0,0.0013480967923093,5.802260888974042e-05,1.2688442211055275,0.1,,3.6790223554909858,3.516234269757451,5,0.0198568812230944,0.595488647272562,0.0002244024579276,1.2688442211055275
97.0,0.0013422069103496,5.755065529813395e-05,1.2688442211055275,0.1,,3.679026744769562,3.516238200984059,5,0.0198561071256327,0.5954896532425182,0.0002233130825254,1.2688442211055275
98.0,0.0013364181805799,5.709068022587179e-05,1.2688442211055275,0.1,,3.6790310606473007,3.516242062383567,5,0.0198553473245277,0.5954906393462008,0.0002222474409449,1.2688442211055275
99.0,0.0013307283647638,5.664224129109736e-05,1.2688442211055275,0.1,,3.679035304657349,3.516245855606659,5,0.0198546014102836,0.5954916061167732,0.0002212047914819,1.2688442211055275
100.0,0.0013251353239239,5.620491937892575e-05,1.2688442211055275,0.1,,3.679039478266775,3.516249582228673,5,0.0198538689965262,0.5954925540610558,0.0002201844290417,1.2688442211055275
101.0,0.0013196369992224,5.5778317081165666e-05,1.2688442211055275,0.1,,3.679043582890788,3.516253243762371,5,0.0198531497171405,0.5954934836633576,0.0002191856817725,1.2688442211055275
102.0,0.0013142313945112,5.536205720849047e-05,1.2688442211055275,0.1,,3.679047619905688,3.5162568416696303,5,0.0198524432236431,0.5954943953890509,0.0002182079079611,1.2688442211055275
103.0,0.0013089165606702,5.495578143735727e-05,1.2688442211055275,0.1,,3.679051590660477,3.516260377371948,5,0.0198517491827962,0.5954952896878505,0.0002172504931629,1.2688442211055275
104.0,0.0013036905819035,5.4559149015025184e-05,1.2688442211055275,0.1,,3.679055496486963,3.5162638522596996,5,0.0198510672744745,0.595496166996758,0.000216312847612,1.2688442211055275
105.0,0.0012985515642318,5.4171835563622246e-05,1.2688442211055275,0.1,,3.679059338708189,3.5162672676999787,5,0.0198503971897969,0.5954970277426285,0.0002153944038651,1.2688442211055275
106.0,0.0012934976263194,5.379353195491125e-05,1.2688442211055275,0.1,,3.679063118645063,3.516270625042946,5,0.0198497386295296,0.5954978723443283,0.0002144946147478,1.2688442211055275
107.0,0.0012885268926613,5.3423943284104255e-05,1.2688442211055275,0.1,,3.6790668376211855,3.5162739256266597,5,0.0198490913027662,0.595498701214455,0.0002136129515494,1.2688442211055275
108.0,0.0012836374892322,5.3062787917876026e-05,1.2688442211055275,0.1,,3.67907049696578,3.5162771707803397,5,0.0198484549258823,0.5954995147606117,0.0002127489024967,1.2688442211055275
109.0,0.0012788275414863,5.270979658157689e-05,1.2688442211055275,0.1,,3.679074098014796,3.516280361826148,5,0.0198478292217563,0.5955003133862343,0.0002119019714997,1.2688442211055275
110.0,0.0012740951745299,5.236471158329373e-05,1.2688442211055275,0.1,,3.679077642110375,3.5162835000795436,5,0.01984721391924,0.5955010974909966,0.0002110716771351,1.2688442211055275
