run_num,iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_index,min_epsilon_beta,min_epsilon_complexity,min_epsilon_accuracy,min_epsilon_distortion,min_epsilon_mse,min_epsilon_eu_gamma,min_epsilon_gnid,min_epsilon_nid,point_type,run,universe,prior,num_signals,distance,discriminative_need_gamma,meaning_dist_pi,dynamics,imprecise_imitation_alpha,population_init_tau,seed,max_its,beta,eu_gamma=0.0,eu_gamma=8.111308307896873e-08,eu_gamma=3.5111917342151277e-08,eu_gamma=5.3366992312063125e-08,eu_gamma=4.328761281083061e-08,eu_gamma=1e-07,eu_gamma=2.848035868435805e-08,eu_gamma=6.579332246575682e-08,eu_gamma=1e-08,eu_gamma=1.232846739442066e-08,eu_gamma=1.519911082952933e-08,eu_gamma=2.310129700083158e-08,eu_gamma=1.873817422860383e-08,eu_gamma=1.519911082952933e-07,eu_gamma=1.873817422860383e-07,eu_gamma=2.310129700083158e-07,eu_gamma=1.232846739442066e-07,eu_gamma=4.3287612810830616e-07,eu_gamma=2.848035868435805e-07,eu_gamma=3.5111917342151277e-07,eu_gamma=6.579332246575682e-07,eu_gamma=5.336699231206313e-07,eu_gamma=8.111308307896872e-07,eu_gamma=1e-06,eu_gamma=1.232846739442066e-06,eu_gamma=1.519911082952933e-06,eu_gamma=1.873817422860387e-06,eu_gamma=3.5111917342151275e-06,eu_gamma=2.310129700083158e-06,eu_gamma=2.848035868435805e-06,eu_gamma=4.328761281083061e-06,eu_gamma=5.336699231206313e-06,eu_gamma=8.111308307896873e-06,eu_gamma=6.579332246575683e-06,eu_gamma=1e-05,eu_gamma=1.2328467394420658e-05,eu_gamma=1.5199110829529332e-05,eu_gamma=1.8738174228603867e-05,eu_gamma=2.310129700083158e-05,eu_gamma=2.8480358684358048e-05,eu_gamma=4.328761281083062e-05,eu_gamma=3.511191734215127e-05,eu_gamma=5.3366992312063123e-05,eu_gamma=6.579332246575683e-05,eu_gamma=8.111308307896872e-05,eu_gamma=0.0001,eu_gamma=0.0001232846739442066,eu_gamma=0.0001519911082952933,eu_gamma=0.0001873817422860383,eu_gamma=0.0002310129700083158,eu_gamma=0.0002848035868435805,eu_gamma=0.0003511191734215135,eu_gamma=0.00043287612810830614,eu_gamma=0.0005336699231206312,eu_gamma=0.0006579332246575682,eu_gamma=0.0008111308307896872,eu_gamma=0.001,eu_gamma=0.0012328467394420659,eu_gamma=0.0015199110829529332,eu_gamma=0.001873817422860383,eu_gamma=0.0028480358684358047,eu_gamma=0.0023101297000831626,eu_gamma=0.0035111917342151347,eu_gamma=0.004328761281083062,eu_gamma=0.005336699231206312,eu_gamma=0.006579332246575682,eu_gamma=0.008111308307896872,eu_gamma=0.01,eu_gamma=0.012328467394420659,eu_gamma=0.01519911082952933,eu_gamma=0.01873817422860383,eu_gamma=0.023101297000831626,eu_gamma=0.028480358684358047,eu_gamma=0.03511191734215135,eu_gamma=0.043287612810830614,eu_gamma=0.05336699231206313,eu_gamma=0.06579332246575682,eu_gamma=0.08111308307896872,eu_gamma=0.1,eu_gamma=0.12328467394420659,eu_gamma=0.1519911082952933,eu_gamma=0.18738174228603868,eu_gamma=0.23101297000831628,eu_gamma=0.2848035868435805,eu_gamma=0.35111917342151344,eu_gamma=1.0,eu_gamma=0.43287612810830617,eu_gamma=0.6579332246575682,eu_gamma=0.5336699231206312,eu_gamma=0.8111308307896873,eu_gamma=1.2328467394420684,eu_gamma=1.5199110829529332,eu_gamma=1.8738174228603868,eu_gamma=2.848035868435805,eu_gamma=2.310129700083158,eu_gamma=3.5111917342151275,eu_gamma=4.328761281083062,eu_gamma=5.3366992312063015,eu_gamma=6.5793322465756825,eu_gamma=8.11130830789689,eu_gamma=10.0,eu_gamma=1e+100,eu_gamma=4.328761281083062e-08,eu_gamma=6.579332246575683e-08,eu_gamma=1.8738174228603828e-08,eu_gamma=3.511191734215127e-08,eu_gamma=1.2328467394420658e-08,eu_gamma=1.8738174228603828e-07,eu_gamma=8.111308307896871e-08,eu_gamma=2.3101297000831583e-07,eu_gamma=1.2328467394420658e-06,eu_gamma=2.3101297000831577e-06,eu_gamma=3.511191734215127e-06,eu_gamma=5.336699231206312e-06,eu_gamma=6.579332246575682e-06,eu_gamma=8.111308307896871e-06,eu_gamma=9.999999999999999e-06,eu_gamma=6.579332246575681e-05,eu_gamma=9.999999999999999e-05,eu_gamma=0.00028480358684358043,eu_gamma=0.001519911082952933,eu_gamma=0.002848035868435805,eu_gamma=0.0035111917342151343,eu_gamma=0.015199110829529332,eu_gamma=0.05336699231206312,eu_gamma=0.09999999999999999,eu_gamma=0.1232846739442066,eu_gamma=0.4328761281083061,eu_gamma=0.8111308307896872,eu_gamma=3.511191734215127,eu_gamma=4.328761281083061
0.0,99999.0,0.0,1.7763568394002505e-15,3.199883802919814,1644.5661627432864,0.9998666255392484,0.0011978128288488,1.3500311979441906e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9998648906939038,inf,1.0000000000000002,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,5.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,1.7763568394002505e-15,0.0,3.199883802769548,1644.5661629218955,0.9998666254252015,0.0011978129123462,1.3855583347321956e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9998648906278098,,1.0,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,3.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,3.552713678800501e-15,0.0,3.199883802804776,1644.5661625392645,0.9998666255047944,0.0011978128199003,1.403321903126198e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.999864890645644,0.0,0.9999999999999998,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,1.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,-1.7763568394002505e-15,-1.7763568394002505e-15,3.199883802894333,1644.5661624504926,0.9998666255610088,0.0011978127824222,1.3677947663381929e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9998648906817404,3.0,1.0000000000000004,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,4.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,-1.7763568394002505e-15,7.105427357601002e-15,3.1998838030371046,1644.5661630905813,0.9998666256253832,0.0011978127570781,1.2789769243681806e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9998648907378476,-3.0,1.0000000000000004,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,2.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,1.7763568394002505e-15,-1.7763568394002505e-15,3.199883802883144,1644.5661637891903,0.9998666255072506,0.0011978128617233,1.403321903126198e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9998648906821972,2.0,1.0000000000000002,simulation,,100,1e-08,100,squared_dist,8.111308307896874e-08,0.5,imprecise_conditional_imitation,0.5,,7.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,1.7763568394002505e-15,0.0,3.1998838029005787,1650.3495160702123,0.999942057007352,0.0009593740950425,1.3855583347321956e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999415090225908,,1.0,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,0.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,0.0,-1.7763568394002505e-15,3.199883803037104,1650.3495132891906,0.9999420571682984,0.0009593739215623,1.3855583347321956e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999415090717438,-inf,0.9999999999999998,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,2.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,5.3290705182007506e-15,-1.7763568394002505e-15,3.199883802989418,1650.3495138425378,0.9999420571134368,0.0009593739800167,1.4388490399142034e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.999941509054582,1.0,1.0,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,6.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,-1.7763568394002505e-15,0.0,3.199883802883144,1650.349514004948,0.9999420570592344,0.0009593740123569,1.3500311979441906e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.999941509016181,inf,1.0000000000000002,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,7.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,1.7763568394002505e-15,0.0,3.199883802804776,1650.3495127284125,0.9999420570430738,0.0009593739896604,1.3855583347321956e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.999941508979512,1.0,1.0,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,1.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,0.0,-3.552713678800501e-15,3.1998838027695475,1650.349513118474,0.9999420569691916,0.0009593740736155,1.403321903126198e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.999941508961731,0.5,0.9999999999999994,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,3.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,0.0,-3.552713678800501e-15,3.199883802919814,1650.349512936264,0.9999420570776688,0.0009593739991449,1.403321903126198e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999415090277876,,1.0,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,5.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,-3.552713678800501e-15,0.0,3.199883802894333,1650.3495126343273,0.9999420570980802,0.0009593739544588,1.3322676295501878e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999415090155892,,1.0,simulation,,100,1e-08,100,squared_dist,3.5111917342151277e-08,0.5,imprecise_conditional_imitation,0.5,,4.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,-1.7763568394002505e-15,-1.7763568394002505e-15,3.199883802989418,1648.050959798757,0.999912057783491,0.0010428575388306,1.3677947663381929e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999111021948714,0.5,0.9999999999999998,simulation,,100,1e-08,100,squared_dist,5.336699231206313e-08,0.5,imprecise_conditional_imitation,0.5,,6.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,1.7763568394002505e-15,1.7763568394002505e-15,3.199883802919814,1648.050958899265,0.9999120577524,0.0010428575513932,1.3677947663381929e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999111021681072,-inf,0.9999999999999998,simulation,,100,1e-08,100,squared_dist,5.336699231206313e-08,0.5,imprecise_conditional_imitation,0.5,,5.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,99999.0,0.0,3.552713678800501e-15,3.1998838027695475,1648.0509590800482,0.9999120576417142,0.0010428576294448,1.3322676295501878e-13,0.0,1.0,1.4230394640435406e-10,1.4244072588098788e-10,4.616410832997756,1665.9607041160607,0.9999111021020356,,1.0,simulation,,100,1e-08,100,squared_dist,5.336699231206313e-08,0.5,imprecise_conditional_imitation,0.5,,3.0,100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
