iteration,min_distance_to_curve,discriminative_need_gamma,population_init_gamma,complexity,accuracy
197.0,6.538479267680976e-07,1000.0,1000.0,9.536743e-07,0.0
198.0,6.538479267680976e-07,1000.0,1000.0,9.536743e-07,0.0
199.0,6.538479267680976e-07,1000.0,1000.0,9.536743e-07,0.0
0.0,0.004303241448019,1000.0,0.1,0.0070972443,0.0008678436
1.0,0.0003132096291536,1000.0,0.1,0.0016593933,0.0011577606
2.0,0.0006863779889072,1000.0,0.1,0.00683403,0.00566864
3.0,0.0022629991497338,1000.0,0.1,0.036206245,0.03202343
4.0,0.0089486956342751,1000.0,0.1,0.2012806,0.18383121
5.0,0.0265732590199835,1000.0,0.1,0.9288206,0.8614769
6.0,0.0525471200335459,1000.0,0.1,2.168521,2.0105114
7.0,0.0206928886895054,1000.0,0.1,2.7430077,2.5231113
8.0,0.0045181411076284,1000.0,0.1,2.9076853,2.6584778
9.0,0.0030362300033593,1000.0,0.1,2.9644861,2.7011547
10.0,0.0030860964297341,1000.0,0.1,2.9875345,2.7173042
11.0,0.006504355018781,1000.0,0.1,2.997611,2.7240639
12.0,0.0009026947508969,1000.0,0.1,3.0023632,2.727232
13.0,0.0020083446680533,1000.0,0.1,3.0046349,2.7287502
14.0,0.0033136267199,1000.0,0.1,3.0057354,2.7294922
15.0,0.0039666521963086,1000.0,0.1,3.006279,2.729865
16.0,0.0042998506682382,1000.0,0.1,3.0065527,2.7300606
17.0,0.0044764174602699,1000.0,0.1,3.0066948,2.7301693
18.0,0.0045729472987195,1000.0,0.1,3.006771,2.7302313
19.0,0.004631216677277,1000.0,0.1,3.006815,2.7302723
20.0,0.0046666016541342,1000.0,0.1,3.0068407,2.730299
21.0,0.0046874340738292,1000.0,0.1,3.006854,2.730318
22.0,0.0047040422129529,1000.0,0.1,3.0068645,2.7303333
23.0,0.0047095913205939,1000.0,0.1,3.0068655,2.7303429
24.0,0.0047064729824907,1000.0,0.1,3.0068598,2.7303467
25.0,0.0046935736492422,1000.0,0.1,3.0068445,2.7303476
26.0,0.0046691080144316,1000.0,0.1,3.0068207,2.73034
27.0,0.0046313395878153,1000.0,0.1,3.0067854,2.7303257
28.0,0.0045888404609608,1000.0,0.1,3.0067463,2.7303085
29.0,0.0045421522364301,1000.0,0.1,3.0067034,2.7302895
30.0,0.0044947671532734,1000.0,0.1,3.0066614,2.7302675
31.0,0.0044476626171689,1000.0,0.1,3.0066175,2.7302494
32.0,0.0044042368520004,1000.0,0.1,3.0065784,2.7302303
33.0,0.0043643232316414,1000.0,0.1,3.0065422,2.7302132
34.0,0.004329308356965,1000.0,0.1,3.0065117,2.730196
35.0,0.0042961824031798,1000.0,0.1,3.0064812,2.7301826
36.0,0.0042664045490283,1000.0,0.1,3.0064545,2.7301693
37.0,0.0042446915749611,1000.0,0.1,3.0064344,2.7301607
38.0,0.0042226179635656,1000.0,0.1,3.0064144,2.7301512
39.0,0.0042047363676734,1000.0,0.1,3.0063982,2.7301435
40.0,0.0041905358431719,1000.0,0.1,3.006384,2.7301397
41.0,0.0041782263394101,1000.0,0.1,3.0063725,2.730135
42.0,0.0041691579321698,1000.0,0.1,3.0063648,2.7301302
43.0,0.0041607609636079,1000.0,0.1,3.0063562,2.7301283
44.0,0.0041548755656213,1000.0,0.1,3.0063505,2.7301264
45.0,0.0041510857619633,1000.0,0.1,3.0063467,2.7301254
46.0,0.0041481251363509,1000.0,0.1,3.0063438,2.7301245
47.0,0.0041461537669046,1000.0,0.1,3.006341,2.7301254
48.0,0.0041452887077178,1000.0,0.1,3.00634,2.7301254
49.0,0.0041441472739996,1000.0,0.1,3.0063381,2.7301264
50.0,0.004144423709257,1000.0,0.1,3.006339,2.7301254
51.0,0.0041458797660286,1000.0,0.1,3.006339,2.7301283
52.0,0.0041472870530311,1000.0,0.1,3.006339,2.7301311
53.0,0.004150332799359,1000.0,0.1,3.006342,2.730132
54.0,0.0041518417171887,1000.0,0.1,3.006342,2.730135
55.0,0.0041547646020833,1000.0,0.1,3.0063448,2.730136
56.0,0.0041599103813163,1000.0,0.1,3.0063486,2.7301397
57.0,0.0041630122244855,1000.0,0.1,3.0063505,2.7301426
58.0,0.0041651069240873,1000.0,0.1,3.0063524,2.7301435
59.0,0.0041693970712904,1000.0,0.1,3.0063562,2.7301455
60.0,0.0041721757487944,1000.0,0.1,3.0063572,2.7301493
61.0,0.0041767750362328,1000.0,0.1,3.006362,2.7301502
62.0,0.0041803315901583,1000.0,0.1,3.0063639,2.730154
63.0,0.0041853987805602,1000.0,0.1,3.0063686,2.730156
64.0,0.0041889562676987,1000.0,0.1,3.0063705,2.7301598
65.0,0.0041924187571646,1000.0,0.1,3.0063734,2.7301617
66.0,0.004195881254058,1000.0,0.1,3.0063763,2.7301636
67.0,0.0042009936679082,1000.0,0.1,3.00638,2.7301674
68.0,0.0042049971925234,1000.0,0.1,3.006383,2.7301702
69.0,0.0042070557941138,1000.0,0.1,3.0063848,2.7301712
70.0,0.0042126127647079,1000.0,0.1,3.0063896,2.730174
71.0,0.0042161258917106,1000.0,0.1,3.0063925,2.730176
72.0,0.0042191805660277,1000.0,0.1,3.0063944,2.7301788
73.0,0.0042224595397687,1000.0,0.1,3.0063982,2.7301788
74.0,0.0042267961158537,1000.0,0.1,3.006401,2.7301826
75.0,0.0042303956201771,1000.0,0.1,3.006404,2.7301846
76.0,0.0042329093244027,1000.0,0.1,3.0064058,2.7301865
77.0,0.004236642810599,1000.0,0.1,3.0064096,2.7301874
78.0,0.0042389721449423,1000.0,0.1,3.0064106,2.7301903
79.0,0.0042424348843944,1000.0,0.1,3.0064135,2.7301922
80.0,0.0042473996920108,1000.0,0.1,3.0064182,2.730194
81.0,0.0042497802803588,1000.0,0.1,3.0064192,2.730197
82.0,0.0042518388277289,1000.0,0.1,3.006421,2.730198
83.0,0.0042561996652422,1000.0,0.1,3.006425,2.7301998
84.0,0.004258713795949,1000.0,0.1,3.0064268,2.7302017
85.0,0.0042608585790084,1000.0,0.1,3.0064287,2.7302027
86.0,0.0042655531801188,1000.0,0.1,3.0064325,2.7302055
87.0,0.0042673777295941,1000.0,0.1,3.0064335,2.7302074
88.0,0.004269016000808,1000.0,0.1,3.0064354,2.7302074
89.0,0.0042716672267445,1000.0,0.1,3.0064373,2.7302094
90.0,0.0042737613274382,1000.0,0.1,3.0064392,2.7302103
91.0,0.0042766821319856,1000.0,0.1,3.006442,2.7302113
92.0,0.0042785067316365,1000.0,0.1,3.006443,2.7302132
93.0,0.0042794189316014,1000.0,0.1,3.006443,2.730215
94.0,0.0042832015402933,1000.0,0.1,3.0064468,2.730216
95.0,0.0042840636810458,1000.0,0.1,3.0064478,2.730216
96.0,0.0042862084244422,1000.0,0.1,3.0064497,2.730217
97.0,0.0042889965724513,1000.0,0.1,3.0064507,2.7302208
98.0,0.0042922720550703,1000.0,0.1,3.0064545,2.7302208
99.0,0.0042922720550703,1000.0,0.1,3.0064545,2.7302208
100.0,0.0042927282157716,1000.0,0.1,3.0064545,2.7302217
101.0,0.0042948729234968,1000.0,0.1,3.0064564,2.7302227
102.0,0.0042966120042136,1000.0,0.1,3.0064573,2.7302246
103.0,0.0042991116607217,1000.0,0.1,3.0064602,2.7302246
104.0,0.0043013578302092,1000.0,0.1,3.0064611,2.7302275
105.0,0.0043008506620342,1000.0,0.1,3.0064611,2.7302265
106.0,0.0043011701729887,1000.0,0.1,3.006462,2.7302256
107.0,0.0043043136247083,1000.0,0.1,3.006464,2.7302284
108.0,0.0043048208262635,1000.0,0.1,3.006464,2.7302294
109.0,0.0043065444991549,1000.0,0.1,3.006466,2.7302294
110.0,0.0043066465980907,1000.0,0.1,3.006465,2.7302313
111.0,0.004308283828738,1000.0,0.1,3.0064669,2.7302313
112.0,0.0043077765938571,1000.0,0.1,3.0064669,2.7302303
113.0,0.0043121173618763,1000.0,0.1,3.0064697,2.7302341
114.0,0.0043103777603397,1000.0,0.1,3.0064688,2.7302322
115.0,0.0043125224256034,1000.0,0.1,3.0064707,2.7302332
116.0,0.0043129790320705,1000.0,0.1,3.0064707,2.7302341
117.0,0.0043116606641581,1000.0,0.1,3.0064697,2.7302332
118.0,0.0043142112500964,1000.0,0.1,3.0064716,2.730235
119.0,0.0043139434369505,1000.0,0.1,3.0064707,2.730236
120.0,0.004315580408859,1000.0,0.1,3.0064726,2.730236
121.0,0.0043163558918331,1000.0,0.1,3.0064735,2.730236
122.0,0.0043168634390428,1000.0,0.1,3.0064735,2.730237
123.0,0.0043177250421755,1000.0,0.1,3.0064745,2.730237
124.0,0.0043185005360036,1000.0,0.1,3.0064754,2.730237
125.0,0.0043168634390428,1000.0,0.1,3.0064735,2.730237
126.0,0.0043163558918331,1000.0,0.1,3.0064735,2.730236
127.0,0.0043168634390428,1000.0,0.1,3.0064735,2.730237
128.0,0.0043182326600374,1000.0,0.1,3.0064745,2.730238
129.0,0.0043173711582083,1000.0,0.1,3.0064735,2.730238
130.0,0.0043173711582083,1000.0,0.1,3.0064735,2.730238
131.0,0.0043203772752755,1000.0,0.1,3.0064764,2.730239
132.0,0.0043195157613131,1000.0,0.1,3.0064754,2.730239
133.0,0.0043195157613131,1000.0,0.1,3.0064754,2.730239
134.0,0.0043185005360036,1000.0,0.1,3.0064754,2.730237
135.0,0.0043203772752755,1000.0,0.1,3.0064764,2.730239
136.0,0.0043187404497837,1000.0,0.1,3.0064745,2.730239
137.0,0.0043203772752755,1000.0,0.1,3.0064764,2.730239
138.0,0.0043182326600374,1000.0,0.1,3.0064745,2.730238
139.0,0.0043173711582083,1000.0,0.1,3.0064735,2.730238
140.0,0.0043182326600374,1000.0,0.1,3.0064745,2.730238
141.0,0.0043187404497837,1000.0,0.1,3.0064745,2.730239
142.0,0.0043165958576284,1000.0,0.1,3.0064726,2.730238
143.0,0.0043160880472611,1000.0,0.1,3.0064726,2.730237
144.0,0.0043171038399,1000.0,0.1,3.0064726,2.730239
145.0,0.0043171038399,1000.0,0.1,3.0064726,2.730239
146.0,0.0043173711582083,1000.0,0.1,3.0064735,2.730238
147.0,0.0043166999751823,1000.0,0.1,3.0064716,2.7302399
148.0,0.0043147188178192,1000.0,0.1,3.0064716,2.730236
149.0,0.0043144512679588,1000.0,0.1,3.0064707,2.730237
150.0,0.0043144512679588,1000.0,0.1,3.0064707,2.730237
151.0,0.0043149592709521,1000.0,0.1,3.0064707,2.730238
152.0,0.0043130819594258,1000.0,0.1,3.0064697,2.730236
153.0,0.0043123066807788,1000.0,0.1,3.0064688,2.730236
154.0,0.0043130819594258,1000.0,0.1,3.0064697,2.730236
155.0,0.0043130819594258,1000.0,0.1,3.0064697,2.730236
156.0,0.0043117988291089,1000.0,0.1,3.0064688,2.730235
157.0,0.0043119534421173,1000.0,0.1,3.0064678,2.730237
158.0,0.0043109373637552,1000.0,0.1,3.0064678,2.730235
159.0,0.0043104803531017,1000.0,0.1,3.0064678,2.7302341
160.0,0.0043101620960918,1000.0,0.1,3.0064669,2.730235
161.0,0.0043080683126805,1000.0,0.1,3.006465,2.7302341
162.0,0.0043076111856777,1000.0,0.1,3.006465,2.7302332
163.0,0.0043063457141474,1000.0,0.1,3.006463,2.7302341
164.0,0.0043080683126805,1000.0,0.1,3.006465,2.7302341
165.0,0.0043063457141474,1000.0,0.1,3.006463,2.7302341
166.0,0.004305484504823,1000.0,0.1,3.006462,2.7302341
167.0,0.0043050271034599,1000.0,0.1,3.006462,2.7302332
168.0,0.0043040619367517,1000.0,0.1,3.006462,2.7302313
169.0,0.0043025113987209,1000.0,0.1,3.0064602,2.7302313
170.0,0.0043011420554615,1000.0,0.1,3.0064592,2.7302303
171.0,0.0043003668217516,1000.0,0.1,3.0064583,2.7302303
172.0,0.0042995055079788,1000.0,0.1,3.0064573,2.7302303
173.0,0.0042987303769256,1000.0,0.1,3.0064564,2.7302303
174.0,0.0042982730524893,1000.0,0.1,3.0064564,2.7302294
175.0,0.0042977650781974,1000.0,0.1,3.0064564,2.7302284
176.0,0.0042969036850844,1000.0,0.1,3.0064554,2.7302284
177.0,0.004297411761197,1000.0,0.1,3.0064554,2.7302294
178.0,0.0042957754733174,1000.0,0.1,3.0064535,2.7302294
179.0,0.0042944921039787,1000.0,0.1,3.0064526,2.7302284
180.0,0.004293526693175,1000.0,0.1,3.0064526,2.7302265
181.0,0.004291890163656,1000.0,0.1,3.0064507,2.7302265
182.0,0.0042914329072164,1000.0,0.1,3.0064507,2.7302256
183.0,0.004291890163656,1000.0,0.1,3.0064507,2.7302265
184.0,0.0042910289195489,1000.0,0.1,3.0064497,2.7302265
185.0,0.0042897102955997,1000.0,0.1,3.0064487,2.7302256
186.0,0.0042875657412654,1000.0,0.1,3.0064468,2.7302246
187.0,0.0042864193816213,1000.0,0.1,3.006446,2.7302237
188.0,0.0042855581347887,1000.0,0.1,3.006445,2.7302237
189.0,0.0042855581347887,1000.0,0.1,3.006445,2.7302237
190.0,0.0042851545243922,1000.0,0.1,3.006444,2.7302246
191.0,0.0042828192837103,1000.0,0.1,3.006443,2.7302217
192.0,0.0042828192837103,1000.0,0.1,3.006443,2.7302217
193.0,0.0042823620675015,1000.0,0.1,3.006443,2.7302208
194.0,0.0042819580133901,1000.0,0.1,3.006442,2.7302217
195.0,0.0042806394031978,1000.0,0.1,3.006441,2.7302208
196.0,0.0042790892116124,1000.0,0.1,3.0064392,2.7302208
197.0,0.0042778058552158,1000.0,0.1,3.0064383,2.7302198
198.0,0.0042755219752166,1000.0,0.1,3.0064373,2.730217
199.0,0.0042756768475695,1000.0,0.1,3.0064363,2.730219
0.0,1.098323023675899,1000.0,10.0,5.3827167,2.3348303
1.0,0.0679534449155003,1000.0,10.0,3.0492415,2.677867
2.0,0.027737225202626,1000.0,10.0,2.967979,2.6734219
3.0,0.0084041438816003,1000.0,10.0,2.9702473,2.6963415
4.0,0.0058693059602418,1000.0,10.0,2.9653797,2.6978693
5.0,0.0051651651656411,1000.0,10.0,2.9645853,2.6987677
6.0,0.002772530945387,1000.0,10.0,2.9667788,2.700983
7.0,0.0035278547289551,1000.0,10.0,2.9696794,2.7034082
8.0,0.0066824195004788,1000.0,10.0,2.9725418,2.705676
9.0,0.0098890200458182,1000.0,10.0,2.9751902,2.7077227
10.0,0.0096358824152879,1000.0,10.0,2.9776077,2.7095652
11.0,0.0068895045838233,1000.0,10.0,2.979815,2.7112303
12.0,0.0044080607802067,1000.0,10.0,2.9818316,2.7127419
13.0,0.0022226678333727,1000.0,10.0,2.983677,2.714117
14.0,0.0009852168974154,1000.0,10.0,2.9853678,2.7153711
15.0,0.0022607433303127,1000.0,10.0,2.9869175,2.7165136
16.0,0.0039263709635296,1000.0,10.0,2.9883385,2.7175589
17.0,0.0055078458731682,1000.0,10.0,2.989643,2.7185144
18.0,0.0069730551524625,1000.0,10.0,2.9908419,2.719387
19.0,0.0083205299633227,1000.0,10.0,2.9919405,2.7201853
20.0,0.0095588717910777,1000.0,10.0,2.9929495,2.7209148
21.0,0.0106941253612054,1000.0,10.0,2.9938736,2.7215824
22.0,0.0099407312161242,1000.0,10.0,2.9947205,2.7221909
23.0,0.0089854467201943,1000.0,10.0,2.9954967,2.7227478
24.0,0.0081130117358416,1000.0,10.0,2.9962072,2.7232542
25.0,0.0073168673892913,1000.0,10.0,2.9968567,2.7237148
26.0,0.0065879475489578,1000.0,10.0,2.9974508,2.7241373
27.0,0.0059244307938414,1000.0,10.0,2.9979925,2.7245207
28.0,0.0053179632554944,1000.0,10.0,2.9984894,2.7248688
29.0,0.0047644347107674,1000.0,10.0,2.9989424,2.7251873
30.0,0.0042602024896436,1000.0,10.0,2.9993553,2.7254772
31.0,0.0037992607167269,1000.0,10.0,2.9997349,2.7257395
32.0,0.0033770034149795,1000.0,10.0,3.000082,2.7259808
33.0,0.002989791586541,1000.0,10.0,3.0004005,2.726202
34.0,0.0026353112748613,1000.0,10.0,3.0006933,2.7264032
35.0,0.002309759727448,1000.0,10.0,3.0009623,2.7265882
36.0,0.0020110910121736,1000.0,10.0,3.0012102,2.726757
37.0,0.0017340092968665,1000.0,10.0,3.00144,2.7269144
38.0,0.0014777471083535,1000.0,10.0,3.0016537,2.7270594
39.0,0.0012434430144552,1000.0,10.0,3.001851,2.727191
40.0,0.0010218128036187,1000.0,10.0,3.002037,2.7273178
41.0,0.0008215605107711,1000.0,10.0,3.0022087,2.7274313
42.0,0.0006342941263647,1000.0,10.0,3.0023699,2.727541
43.0,0.0004658953719883,1000.0,10.0,3.0025215,2.727642
44.0,0.0003233353343349,1000.0,10.0,3.0026627,2.7277355
45.0,0.0002255334096923,1000.0,10.0,3.0027971,2.7278242
46.0,0.0002182904231658,1000.0,10.0,3.002923,2.7279072
47.0,0.0002942222753651,1000.0,10.0,3.0030422,2.7279854
48.0,0.0004017774619439,1000.0,10.0,3.0031557,2.7280607
49.0,0.00051515304479,1000.0,10.0,3.0032625,2.7281294
50.0,0.0006286702804696,1000.0,10.0,3.0033646,2.7281961
51.0,0.0007396482478006,1000.0,10.0,3.0034618,2.728261
52.0,0.0008447243332129,1000.0,10.0,3.0035534,2.7283192
53.0,0.0009468870767123,1000.0,10.0,3.0036411,2.7283773
54.0,0.0010451195422026,1000.0,10.0,3.003725,2.7284327
55.0,0.0011391428732877,1000.0,10.0,3.0038052,2.728485
56.0,0.0012288896247642,1000.0,10.0,3.0038824,2.7285328
57.0,0.0013152675587372,1000.0,10.0,3.0039558,2.7285805
58.0,0.0013984249085635,1000.0,10.0,3.0040255,2.7286282
59.0,0.0014782746146628,1000.0,10.0,3.0040941,2.7286701
60.0,0.001553932055126,1000.0,10.0,3.004158,2.728712
61.0,0.0016280675196115,1000.0,10.0,3.004221,2.7287521
62.0,0.0016982174079198,1000.0,10.0,3.00428,2.7287912
63.0,0.0017669476768262,1000.0,10.0,3.0043383,2.7288284
64.0,0.001832177281035,1000.0,10.0,3.0043936,2.7288637
65.0,0.0018948431673987,1000.0,10.0,3.004446,2.728899
66.0,0.0019563165043694,1000.0,10.0,3.0044985,2.7289314
67.0,0.0020138776314507,1000.0,10.0,3.004547,2.728963
68.0,0.0020702850388407,1000.0,10.0,3.0045948,2.7289934
69.0,0.0021245613993398,1000.0,10.0,3.0046406,2.729023
70.0,0.0021779175746473,1000.0,10.0,3.0046854,2.7290525
71.0,0.0022292331917332,1000.0,10.0,3.0047283,2.7290812
72.0,0.0022771526131928,1000.0,10.0,3.0047684,2.7291079
73.0,0.0023262052698123,1000.0,10.0,3.0048103,2.7291336
74.0,0.002372836258514,1000.0,10.0,3.0048494,2.7291594
75.0,0.0024173284608494,1000.0,10.0,3.0048866,2.7291842
76.0,0.002460884006364,1000.0,10.0,3.0049238,2.729207
77.0,0.0025036270117021,1000.0,10.0,3.004959,2.7292318
78.0,0.0025447517560872,1000.0,10.0,3.0049944,2.7292528
79.0,0.0025841418782975,1000.0,10.0,3.0050268,2.7292757
80.0,0.0026235126446403,1000.0,10.0,3.0050602,2.7292967
81.0,0.0026612168227872,1000.0,10.0,3.0050917,2.7293177
82.0,0.0026978798597357,1000.0,10.0,3.0051231,2.7293367
83.0,0.0027326141334839,1000.0,10.0,3.0051517,2.7293568
84.0,0.0027677018956034,1000.0,10.0,3.0051813,2.7293758
85.0,0.0028002600300199,1000.0,10.0,3.005209,2.729393
86.0,0.0028331652827582,1000.0,10.0,3.0052366,2.7294111
87.0,0.0028640620042359,1000.0,10.0,3.0052624,2.7294283
88.0,0.0028953088919297,1000.0,10.0,3.0052881,2.7294464
89.0,0.0029254237820757,1000.0,10.0,3.005313,2.7294636
90.0,0.0029540081425428,1000.0,10.0,3.0053377,2.729478
91.0,0.0029831554383732,1000.0,10.0,3.0053616,2.729495
92.0,0.0030109540633055,1000.0,10.0,3.0053854,2.7295094
93.0,0.0030374825659025,1000.0,10.0,3.0054073,2.7295246
94.0,0.0030653697213957,1000.0,10.0,3.0054312,2.729539
95.0,0.0030893701945663,1000.0,10.0,3.0054502,2.7295542
96.0,0.003114191092425,1000.0,10.0,3.0054712,2.7295675
97.0,0.0031390614756389,1000.0,10.0,3.0054922,2.7295809
98.0,0.0031638835517296,1000.0,10.0,3.0055132,2.7295942
99.0,0.0031875400371181,1000.0,10.0,3.0055323,2.7296085
100.0,0.0032089538284621,1000.0,10.0,3.0055504,2.72962
101.0,0.0032316810743634,1000.0,10.0,3.0055695,2.7296324
102.0,0.0032530466404173,1000.0,10.0,3.0055876,2.7296438
103.0,0.0032740335430416,1000.0,10.0,3.0056047,2.7296562
104.0,0.0032955364562964,1000.0,10.0,3.0056229,2.7296677
105.0,0.0033142271391702,1000.0,10.0,3.005639,2.7296772
106.0,0.0033348109914517,1000.0,10.0,3.0056562,2.7296886
107.0,0.0033532987280497,1000.0,10.0,3.0056715,2.7296991
108.0,0.0033730635179896,1000.0,10.0,3.0056877,2.7297106
109.0,0.0033919976543281,1000.0,10.0,3.005703,2.729722
110.0,0.0034099561858189,1000.0,10.0,3.0057182,2.7297316
111.0,0.0034279029080493,1000.0,10.0,3.0057335,2.729741
112.0,0.0034442107922034,1000.0,10.0,3.0057468,2.7297506
113.0,0.0034601110874819,1000.0,10.0,3.0057602,2.7297592
114.0,0.0034781574445099,1000.0,10.0,3.0057755,2.7297688
115.0,0.0034944174416173,1000.0,10.0,3.0057888,2.7297783
116.0,0.0035098721562356,1000.0,10.0,3.0058022,2.729786
117.0,0.0035244835525902,1000.0,10.0,3.0058136,2.7297955
118.0,0.0035398389986041,1000.0,10.0,3.005827,2.729803
119.0,0.0035552828413042,1000.0,10.0,3.0058393,2.7298126
120.0,0.0035690890056698,1000.0,10.0,3.0058508,2.7298203
121.0,0.0035828086817833,1000.0,10.0,3.0058622,2.729828
122.0,0.0035972964939434,1000.0,10.0,3.0058746,2.7298355
123.0,0.0036089576222997,1000.0,10.0,3.0058842,2.7298422
124.0,0.003622628158228,1000.0,10.0,3.0058956,2.7298498
125.0,0.0036354319244807,1000.0,10.0,3.005906,2.7298574
126.0,0.0036479608633086,1000.0,10.0,3.0059166,2.7298641
127.0,0.0036603165143514,1000.0,10.0,3.005927,2.7298708
128.0,0.0036719789132634,1000.0,10.0,3.0059366,2.7298775
129.0,0.0036842849398239,1000.0,10.0,3.005947,2.7298841
130.0,0.0036947186459387,1000.0,10.0,3.0059557,2.7298899
131.0,0.0037067445795144,1000.0,10.0,3.0059652,2.7298975
132.0,0.0037162626303148,1000.0,10.0,3.0059729,2.7299032
133.0,0.003728255942338,1000.0,10.0,3.0059834,2.729909
134.0,0.0037376876464523,1000.0,10.0,3.005991,2.7299147
135.0,0.0037492150833435,1000.0,10.0,3.0060005,2.7299213
136.0,0.003759392121163,1000.0,10.0,3.00601,2.7299252
137.0,0.0037677160232698,1000.0,10.0,3.0060158,2.7299318
138.0,0.0037788434656155,1000.0,10.0,3.0060253,2.7299376
139.0,0.003787862036948,1000.0,10.0,3.006033,2.7299423
140.0,0.0037959285250053,1000.0,10.0,3.0060396,2.729947
141.0,0.0038046329947599,1000.0,10.0,3.0060463,2.7299528
142.0,0.0038144805943168,1000.0,10.0,3.0060549,2.7299576
143.0,0.0038226340564148,1000.0,10.0,3.0060616,2.7299623
144.0,0.0038311651779371,1000.0,10.0,3.0060692,2.7299662
145.0,0.0038390918976848,1000.0,10.0,3.006075,2.729972
146.0,0.0038471593071856,1000.0,10.0,3.0060816,2.7299767
147.0,0.0038543596891806,1000.0,10.0,3.0060883,2.7299795
148.0,0.0038626530652791,1000.0,10.0,3.006094,2.7299862
149.0,0.0038693508725681,1000.0,10.0,3.0061007,2.729988
150.0,0.0038767406496542,1000.0,10.0,3.0061064,2.7299929
151.0,0.0038848085075942,1000.0,10.0,3.006113,2.7299976
152.0,0.003891280342817,1000.0,10.0,3.0061188,2.7300005
153.0,0.0038972533320954,1000.0,10.0,3.0061235,2.7300043
154.0,0.0039049554926562,1000.0,10.0,3.0061302,2.7300081
155.0,0.0039110654000214,1000.0,10.0,3.006135,2.730012
156.0,0.0039174003744164,1000.0,10.0,3.0061407,2.7300148
157.0,0.0039230988629344,1000.0,10.0,3.0061445,2.7300196
158.0,0.0039299367991067,1000.0,10.0,3.0061502,2.7300234
159.0,0.0039359971318529,1000.0,10.0,3.006155,2.7300272
160.0,0.0039423317557237,1000.0,10.0,3.0061607,2.73003
161.0,0.0039479894067815,1000.0,10.0,3.0061655,2.730033
162.0,0.0039526823573582,1000.0,10.0,3.0061693,2.7300358
163.0,0.0039578790793388,1000.0,10.0,3.0061731,2.7300396
164.0,0.0039643502787202,1000.0,10.0,3.0061789,2.7300425
165.0,0.0039685900537541,1000.0,10.0,3.0061827,2.7300444
166.0,0.003973787010303,1000.0,10.0,3.0061865,2.7300482
167.0,0.0039779763220739,1000.0,10.0,3.0061903,2.73005
168.0,0.0039830438771902,1000.0,10.0,3.006195,2.730052
169.0,0.0039875500304487,1000.0,10.0,3.006198,2.7300558
170.0,0.0039914302957207,1000.0,10.0,3.0062008,2.7300587
171.0,0.0039960293429937,1000.0,10.0,3.0062056,2.7300596
172.0,0.0040012268441771,1000.0,10.0,3.0062094,2.7300634
173.0,0.0040051073317489,1000.0,10.0,3.0062122,2.7300663
174.0,0.0040093468472058,1000.0,10.0,3.006216,2.7300682
175.0,0.0040132188468446,1000.0,10.0,3.0062199,2.7300692
176.0,0.0040170488105444,1000.0,10.0,3.0062227,2.730072
177.0,0.0040210662916758,1000.0,10.0,3.0062256,2.730075
178.0,0.0040252552934915,1000.0,10.0,3.0062294,2.7300768
179.0,0.004028359318434,1000.0,10.0,3.0062313,2.7300797
180.0,0.004032093911902,1000.0,10.0,3.0062351,2.7300806
181.0,0.0040360612264328,1000.0,10.0,3.006238,2.7300835
182.0,0.0040382419937673,1000.0,10.0,3.00624,2.7300844
183.0,0.0040416181999427,1000.0,10.0,3.0062428,2.7300863
184.0,0.004045499476502,1000.0,10.0,3.0062456,2.7300892
185.0,0.0040489115389779,1000.0,10.0,3.0062485,2.730091
186.0,0.0040505513919203,1000.0,10.0,3.0062504,2.730091
187.0,0.0040539781251399,1000.0,10.0,3.0062532,2.730093
188.0,0.0040574048823889,1000.0,10.0,3.006256,2.730095
189.0,0.0040600402185313,1000.0,10.0,3.006258,2.7300968
190.0,0.0040627261609897,1000.0,10.0,3.00626,2.7300987
191.0,0.0040652396343375,1000.0,10.0,3.0062618,2.7301006
192.0,0.0040673845059313,1000.0,10.0,3.0062637,2.7301016
193.0,0.0040699843677019,1000.0,10.0,3.0062656,2.7301035
194.0,0.0040729414738845,1000.0,10.0,3.0062685,2.7301044
195.0,0.0040755918969611,1000.0,10.0,3.0062704,2.7301064
196.0,0.0040776861917561,1000.0,10.0,3.0062723,2.7301073
197.0,0.0040790545759168,1000.0,10.0,3.0062733,2.7301083
198.0,0.0040816545918973,1000.0,10.0,3.0062752,2.7301102
199.0,0.0040836625823603,1000.0,10.0,3.006277,2.7301111
0.0,0.3921139266136655,1000.0,1.0,0.69158554,0.12379742
1.0,0.0477053910474849,1000.0,1.0,0.28086662,0.20596218
2.0,0.08601767153649,1000.0,1.0,1.073801,0.9210129
3.0,0.093099140971461,1000.0,1.0,2.4144497,2.1682415
4.0,0.0278983321083149,1000.0,1.0,2.8935308,2.6231985
5.0,0.0086769161494581,1000.0,1.0,2.9826355,2.7076635
6.0,0.0048405639353726,1000.0,1.0,3.0003004,2.7238731
7.0,0.0022929144195972,1000.0,1.0,3.0050468,2.7280073
8.0,0.0047676557923242,1000.0,1.0,3.007163,2.7298603
9.0,0.0058538285099602,1000.0,1.0,3.00801,2.7306232
10.0,0.0062775006418875,1000.0,1.0,3.0083227,2.7309437
11.0,0.0064042040828914,1000.0,1.0,3.008398,2.7310724
12.0,0.0063723129535165,1000.0,1.0,3.0083504,2.7310934
13.0,0.0062827923445326,1000.0,1.0,3.0082588,2.7310743
