complexity,accuracy,distortion,mse,gNID,eps,beta,run,point_type,round,universe,prior,num_signals,distance,discriminative_need_gamma,meaning_dist_gamma,dynamics,imprecise_imitation_gamma,population_init_gamma,seed,ib_bound_function
0.0001987688233207,6.17752431431029e-05,0.4157631148935756,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002082556106941,6.47326926923597e-05,0.4157601574440264,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002224411305,6.91230590490477e-05,0.4157557670776697,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002262413827587,7.032195939871144e-05,0.41575456817732,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000236053546466,7.337448764843657e-05,0.4157515156490703,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002434288704549,7.565048515090211e-05,0.4157492396515678,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002472316213193,7.681933315950573e-05,0.4157480708035592,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000256481503758,7.970332661599855e-05,0.4157451868101027,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002610854293827,8.11266239892916e-05,0.4157437635127294,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002731931141433,8.490792561133276e-05,0.4157399822111074,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002779369782182,8.638221044776628e-05,0.415738507926271,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002903706129657,9.024063734486276e-05,0.4157346494993739,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0002965617205603,9.215582724664272e-05,0.4157327343094721,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003098077114813,9.62572662857042e-05,0.415728632870433,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003143655343578,9.76830607370971e-05,0.4157272070759816,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003231176102325,0.0001004075007742,0.4157244826359445,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003360155502605,0.0001044246075956,0.4157204655291231,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003447125468731,0.0001070999472787,0.41571779018944,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003619551497848,0.0001124634420364,0.4157124266946823,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0003715553592549,0.0001154437768313,0.4157094463598874,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000383342801058,0.0001191145712695,0.4157057755654492,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000396394614043,0.0001231688697913,0.4157017212669274,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004035714450445,0.0001253942230512,0.4156994959136675,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004212202324289,0.0001308578199861,0.4156940323167326,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004242532641853,0.0001318295502699,0.4156930605864488,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004398218318293,0.0001366536300508,0.4156882365066678,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004491945511233,0.0001395789100087,0.41568531122671,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004633606203121,0.0001439673590013,0.4156809227777174,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0004884302449319,0.0001517185576105,0.4156731715791082,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0005084773717491,0.0001579898520986,0.41566690028462,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000514237168808,0.0001597882803068,0.4156651018564119,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0005427439407945,0.000168611478454,0.4156562786582647,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0005513015705531,0.0001712836221905,0.4156536065145282,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0005784780544146,0.0001797119786637,0.415645178158055,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0005840504418017,0.0001814512653375,0.4156434388713812,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006130156398,0.0001903980488719,0.4156344920878467,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006283210400752,0.0001952163700487,0.41562967376667,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006513008923398,0.0002023200590244,0.4156225700776943,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006591159855773,0.000204761064932,0.4156201290717867,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006682033293934,0.0002075862996235,0.4156173038370951,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0006963221911462,0.0002163382646998,0.4156085518720189,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0007203704411828,0.0002238014024129,0.4156010887343058,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0007423275465576,0.0002305662409547,0.415594323895764,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000769436134032,0.0002389852293092,0.4155859049074095,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0007834334179612,0.000243388826739,0.4155815013099797,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0007875644406496,0.0002446716356558,0.4155802185010628,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0008330117498509,0.0002587836764078,0.4155661064603109,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.000857870951755,0.0002665117335602,0.4155583784031584,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0008764292023464,0.0002722293295214,0.4155526608071973,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0009125664264146,0.0002835057751617,0.4155413843615569,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0009274635834444,0.0002881820224125,0.4155367081143062,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0009735064548728,0.0003024073066519,0.4155224828300667,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0009827997859446,0.0003052407220636,0.4155196494146551,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0010111873442362,0.0003140552176468,0.4155108349190719,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0010440072800683,0.0003242573662483,0.4155006327704704,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0010796315698868,0.0003353340250917,0.4154895561116269,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0011207707320899,0.0003480819822279,0.4154768081544908,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0011271972119466,0.0003500948393053,0.4154747952974134,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.001176765167635,0.0003655711939813,0.4154593189427373,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0011984263398048,0.0003722336783695,0.4154526564583491,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0012528361558636,0.0003892132973248,0.4154356768393938,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0012622288938146,0.0003920190261439,0.4154328711105748,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0013356312651282,0.0004147910266354,0.4154100991100833,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0013576850618797,0.0004217374958486,0.4154031526408701,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0013972534350514,0.0004340002702782,0.4153908898664404,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0014385881987308,0.0004467384416422,0.4153781516950765,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0014732620168871,0.0004574690098024,0.4153674211269162,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0015253905439003,0.0004737850273492,0.4153511051093694,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0015616212873901,0.0004850253770136,0.4153398647597051,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0015957038993228,0.0004955066720135,0.4153293834647051,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0016668088659095,0.0005176842961169,0.4153072058406017,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0016861410822812,0.0005234666005975,0.4153014235361212,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0017544961553603,0.0005449336387997,0.415279956497919,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0018227268343231,0.0005661280334905,0.4152587621032282,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0018329524251186,0.000569135384417,0.4152557547523017,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0019065302993013,0.0005920109907613,0.4152328791459574,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0019617390243134,0.0006091731136059,0.4152157170231128,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0019961489196731,0.0006198326193391,0.4152050575173795,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0020490939618156,0.0006361331770534,0.4151887569596653,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0021012231200714,0.0006523491251506,0.4151725410115681,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0021763538127466,0.0006756405292058,0.4151492496075128,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0022048287562697,0.000684634824271,0.4151402553124477,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0022978302980263,0.0007135575440777,0.415111332592641,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0023436643328622,0.0007276491028882,0.4150972410338305,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0023907230455435,0.000742115502522,0.4150827746341967,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.002501726899478,0.0007766504573964,0.4150482396793222,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0025516445714224,0.0007920535270145,0.4150328366097042,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0026305908040562,0.0008166666452353,0.4150082234914833,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0026992160650429,0.0008380379259023,0.4149868522108164,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0028052708302794,0.0008708047755163,0.4149540853612024,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0028314081445586,0.0008789075647221,0.4149459825719965,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0029117159128553,0.000903827393536,0.4149210627431827,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0029866192475118,0.000927024822392,0.4148978653143267,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0030385944783439,0.0009433628944996,0.414881527242219,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0031669805165819,0.000983178271781,0.4148417118649377,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0032603991174546,0.0010119313850545,0.4148129587516642,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0033479939908147,0.0010391192402714,0.4147857708964473,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0034675930458369,0.0010762737835321,0.4147486163531866,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0035789475887391,0.0011108155706303,0.4147140745660884,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.003704507079064,0.0011494552843025,0.4146754348524162,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0037932559602005,0.0011768659584134,0.4146480241783052,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0039200320714023,0.0012162215433022,0.4146086685934165,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.004046972628128,0.0012556771824385,0.4145692129542802,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0041637859981769,0.0012919170868883,0.4145329730498304,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0042409264265828,0.001315704874905,0.4145091852618137,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0043287936824292,0.0013429507190352,0.4144819394176835,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0044998470927986,0.0013960734242139,0.4144288167125047,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.004536734632655,0.0014072744885567,0.414417615648162,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.004773467169624,0.0014806611716657,0.4143442289650529,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0048434587837,0.0015019505903026,0.4143229395464161,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0049229054205177,0.0015265018792547,0.414298388257464,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0050623986791649,0.0015700791842689,0.4142548109524497,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0053127620309538,0.0016474491569873,0.4141774409797314,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0053459012822756,0.0016576580124016,0.414167232124317,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0055415709795347,0.0017181890657163,0.4141067010710024,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0057321579998443,0.0017772002168392,0.4140476899198795,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0058090794149059,0.0018008114121386,0.4140240787245801,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0059648202514175,0.0018496812633443,0.4139752088733743,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0061405307283912,0.001903792418652,0.4139210977180667,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.006242853221984,0.0019347853468048,0.4138901047899139,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0064183383514269,0.0019896488175099,0.4138352413192088,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0065757838678592,0.0020383214607271,0.4137865686759916,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0068200934274074,0.0021139094925217,0.413710980644197,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0069199965771602,0.0021441194496887,0.41368077068703,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0071521845027007,0.0022160477796475,0.4136088423570712,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0073206176938285,0.0022680407996062,0.4135568493371124,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.007498407392223,0.0023233753201452,0.4135015148165735,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0076416466559514,0.002367670847164,0.4134572192895547,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0079213386948708,0.0024542713290749,0.4133706188076438,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0080176043070281,0.0024837030418147,0.413341187094904,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0082995944211923,0.002570486305327,0.4132544038313916,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0085121968025561,0.0026361259832761,0.4131887641534426,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0085888967825873,0.0026602067929637,0.413164683343755,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0089094561007563,0.0027591190654163,0.4130657710713024,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.009075522233612,0.0028106645125838,0.4130142256241349,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0094562410844076,0.0029271570318272,0.4128977331048915,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0095205730941358,0.0029479771799287,0.4128769129567899,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0098439619337717,0.0030476392485674,0.4127772508881513,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0101868622082506,0.0031531270843636,0.4126717630523551,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.010336119042865,0.0031992047562532,0.4126256853804655,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.01066970048916,0.003301927024605,0.4125229631121136,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.010911931798514,0.0033766186168797,0.412448271519839,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0110649319032027,0.0034240347527649,0.4124008553839537,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0114097705801192,0.003529896825352,0.4122949933113666,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0117007653012706,0.0036197718493191,0.4122051182873996,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0118874867381606,0.0036778480232513,0.4121470421134674,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0122170145349826,0.0037778838112672,0.4120470063254515,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0124368609339988,0.0038468323921136,0.411978057744605,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0128523139552996,0.0039739385269967,0.4118509516097219,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0131059265876665,0.0040516587593941,0.4117732313773246,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0133656454269583,0.0041316640225126,0.4116932261142061,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0136493609288521,0.0042184629876693,0.4116064271490494,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0141179493372085,0.0043633100721613,0.4114615800645573,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0143107123756216,0.0044224721851868,0.4114024179515319,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0147916931842004,0.004568768656501,0.4112561214802177,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0151056996946259,0.0046678161270001,0.4111570740097185,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0153922952151042,0.0047551126863076,0.411069777450411,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0156415651291332,0.0048316546250113,0.4109932355117074,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0161206236145083,0.0049775748641351,0.4108473152725835,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0164119493202541,0.0050684645697742,0.4107564255669444,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0168264735402949,0.0051944477635075,0.4106304423732112,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0172738192972126,0.0053318706892504,0.4104930194474683,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0175016752680434,0.005402842208408,0.4104220479283107,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0179244444950832,0.0055311075592605,0.4102937825774582,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0183789443270931,0.0056721388271228,0.4101527513095959,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0185860843706464,0.0057348121448974,0.4100900779918213,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0192576922844693,0.0059417962647643,0.4098830938719544,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0194650204793198,0.00600590313703,0.4098189869996886,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0198919878080872,0.0061331735730405,0.4096917165636782,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0201858655895321,0.0062245359512758,0.4096003541854429,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0208361580057996,0.0064251753493387,0.40939971478738,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0212750488529991,0.0065593450375054,0.4092655450992133,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0216988227858117,0.0066879340744918,0.4091369560622269,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.022155316953011,0.0068275855902939,0.4089973045464248,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0226207609870954,0.0069687109550145,0.4088561791817042,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0230402374900329,0.0070941058053968,0.4087307843313219,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0237062072204068,0.0073010029438833,0.4085238871928354,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0241707974283791,0.0074442303953077,0.408380659741411,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0245941034990089,0.0075740658295266,0.408250824307192,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0251363052297115,0.0077370597923156,0.4080878303444031,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0255757910562657,0.0078686349881635,0.4079562551485551,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0260057381677079,0.0080029712982963,0.4078219188384224,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0266094453700453,0.0081868413047345,0.4076380488319842,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0272485868221288,0.0083800759188044,0.4074448142179143,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.02766501843751,0.0085082969705077,0.407316593166211,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.028172491337397,0.0086633223201353,0.4071615678165834,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0288359976042542,0.0088639895208935,0.4069609006158252,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0293207843602836,0.009010080723506,0.4068148094132127,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0299742476194104,0.0092113054630011,0.4066135846737175,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0307167721864658,0.0094357336344188,0.4063891565022999,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.031323206468766,0.0096192099211691,0.4062056802155496,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0318816882094061,0.0097921342497429,0.4060327558869758,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0326024397259878,0.0100043460615388,0.4058205440751798,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0332466356089646,0.0102032154549434,0.4056216746817753,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0413446994424049,0.0126613424776138,0.4031635476591049,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0419623352438769,0.0128496085706295,0.4029752815660892,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0424682774758622,0.0129970438252158,0.4028278463115029,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0438382444148715,0.0134104473156888,0.4024144428210299,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0440449822561959,0.013473532342715,0.4023513577940036,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0452042604244766,0.0138242021163712,0.4020006880203475,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0456567256359328,0.0139564453145517,0.401868444822167,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0464237777584095,0.0141874876021432,0.4016374025345754,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0472517212181387,0.0144407724143356,0.4013841177223831,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.047627901811559,0.0145553298420182,0.4012695602947005,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0488158426534006,0.0149069501668677,0.400917939969851,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0490786921620518,0.0149906755533599,0.4008342145833587,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0500784185375984,0.0152894095388802,0.4005354805978385,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0505697422220414,0.0154373243152612,0.4003875658214575,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0518617475043576,0.015822521210584,0.4000023689261347,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.0523537948840839,0.0159709756998545,0.3998539144368642,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
0.053194791065259,0.0162210997309308,0.3996037904057878,,,,,,ib_bound,,2ball_300,-8,10,squared_dist,,0,,,,,embo
