complexity,accuracy,distortion,beta,eu_gamma=0,eu_gamma=-3,eu_gamma=-1,eu_gamma=1,eu_gamma=2,eu_gamma=3
1.8896764736456184,1.8780917677581748,2.738319065382022,1.0196464646464647,0.0739159088234832,0.9164606184767607,0.2258551188073049,0.0420013917721653,0.0419976360810932,0.041997636090239154
1.8980477344732736,1.8863003861682603,2.7301104469719366,1.01989898989899,0.0743393567816727,0.9173218935510284,0.2270956001224145,0.0422432008463897,0.0422394237507038,0.042239423759357714
1.9063157365986747,1.8944057460300952,2.7220050871101016,1.020151515151515,0.0747596524817584,0.9181644216850616,0.2283259487388114,0.042483229984445,0.0424794316453719,0.04247943165353374
1.914483078183865,1.9024104443569012,2.7140003887832957,1.0204040404040404,0.0751768842674873,0.9189888249120062,0.2295464322937918,0.0427215294627364,0.0427177100370212,0.042717710044692846
1.9225525303940447,1.9103172460362392,2.7060935871039575,1.0206565656565656,0.0755911554363329,0.9197957255558992,0.2307573610973663,0.0429581581300376,0.0429543177691908,0.04295431777637555
1.9305269649384336,1.9181290126619288,2.698281820478268,1.020909090909091,0.0760025775486743,0.9205857383971436,0.2319590690867688,0.0431931795719745,0.0431893184218561,0.043189318428558617
1.9384092750691424,1.9258486250259796,2.6905622081142173,1.0211616161616162,0.0764112636410076,0.9213594626641224,0.2331518944959721,0.0434266582207501,0.0434227764214951,0.0434227764277208
1.946202298334191,1.9334789074085383,2.6829319257316584,1.021414141414141,0.0768173219858166,0.9221174746980716,0.2343361620703771,0.0436586557784687,0.0436547534647268,0.043654753470481575
1.9539087482807371,1.9410225607140372,2.6753882724261597,1.0216666666666667,0.0772208509236737,0.9228603219642872,0.2355121683223354,0.0438892282553063,0.0438853055567418,0.04388530556203206
1.9615311605684231,1.9484821097907972,2.6679287233494,1.021919191919192,0.0776219351293994,0.9235885188596306,0.2366801708568132,0.0441184238299063,0.0441144808718861,0.04411448087671809
1.9690718568149563,1.9558598681699328,2.6605509649702643,1.022171717171717,0.0780206434863196,0.9243025445218328,0.2378403822624425,0.0443462816317383,0.0443423185361271,0.044342318540507006
1.9765329272541,1.9631579212594836,2.6532529118807133,1.0224242424242425,0.0784170285570999,0.9250028426115166,0.2389929685359038,0.0445728314388093,0.0445688483247912,0.04456884832872504
1.9839162312388492,1.970378127024082,2.646032706116115,1.0226767676767676,0.0788111274806608,0.9256898228416752,0.2401380515561136,0.0447980941930002,0.0447940911778562,0.044794091181349326
1.9912234130098252,1.9775221316034273,2.6388887015367697,1.022929292929293,0.0792029640097456,0.926363863891294,0.2412757147985253,0.0450220831694251,0.0450180603692068,0.04501806037226414
1.9984559291069088,1.984591396306998,2.631819436833199,1.0231818181818182,0.0795925513405356,0.9270253172677858,0.2424060113008612,0.0452448055999798,0.045240763130042,0.045240763132668005
2.0056150833542503,1.991587231989458,2.624823601150739,1.0234343434343434,0.079979895372294,0.927674511673075,0.243528972854003,0.0454662645435314,0.0454622025189004,0.045462202521098595
2.0127020654180434,1.9985108368848667,2.61789999625533,1.0236868686868688,0.080364998061868,0.9283117574675688,0.2446446194685429,0.0456864608105509,0.0456823793461237,0.04568237934789721
2.0197179893895125,2.0053633344265727,2.6110474987136243,1.023939393939394,0.0807478605919714,0.9289373508980016,0.2457529683214869,0.0459053947809656,0.0459012939915504,0.045901293992901604
2.026663929528592,2.0121458082525248,2.604265024887672,1.024191919191919,0.0811284861400883,0.9295515778420166,0.2468540415806614,0.0461230679929201,0.0461189479931374,0.04611894799406808
2.0335409510778,2.018859332356421,2.5975515007837764,1.0244444444444445,0.08150688210544,0.930154716910346,0.2479478727047012,0.0463394844205992,0.046335345324671,0.04633534532518214
2.04035013481516,2.0255049950901896,2.5909058380500074,1.0246969696969697,0.0818830617169727,0.9307470418269648,0.2490345110020786,0.0465546513968383,0.0465504933182957,0.046550493318387925
2.0470925946944245,2.032083916388844,2.584326916751353,1.024949494949495,0.082257045001584,0.9313288230735484,0.2501140243915437,0.0467685801685265,0.0467644032198698,0.046764403219543144
2.0537694884930904,2.038597258148741,2.577813574991456,1.0252020202020202,0.0826288591376592,0.931900328835826,0.2511865004353949,0.0469812860991414,0.0469770903914819,0.0469770903907357
2.060382021854741,2.0450462281450363,2.5713646049951606,1.0254545454545454,0.0829985382553191,0.9324618253274156,0.2522520458187053,0.0471927885536295,0.047188574196341,0.04718857419517428
2.066931446483867,2.051432078236811,2.564978754903386,1.0257070707070708,0.0833661227730324,0.9330135765936622,0.2533107845262079,0.0474031105171057,0.0473988776175094,0.04739887761592082
2.073419053544775,2.0577560978928844,2.558654735247313,1.025959595959596,0.0837316583817164,0.9335558439161392,0.2543628550277657,0.0476122780112086,0.0476080266743097,0.047608026672297424
2.0798461635351,2.0640196042838213,2.5523912288563757,1.0262121212121211,0.0840951948025381,0.9340888849490516,0.2554084068245293,0.0478203193806638,0.0478160497089499,0.04781604970651175
2.0862141140510833,2.0702239303264385,2.5461869028137585,1.0264646464646463,0.0844567844533098,0.9346129527223184,0.2564475967310007,0.0480272645276359,0.0480229766209422,0.04802297661807582
2.0925242469337135,2.076370412135013,2.540040421005184,1.0267171717171717,0.0848164811607049,0.9351282946431358,0.2574805852735159,0.048233144172848,0.048228838128288,0.048228838124990805
2.098777896289377,2.082460377335643,2.533950455804554,1.026969696969697,0.0851743390525412,0.9356351516192172,0.2585075335758818,0.048437989220805,0.0484336651327564,0.048433665129025666
2.104976378841716,2.0884951356614447,2.527915697478752,1.0272222222222225,0.0855304117590947,0.9361337574151768,0.2595286010862582,0.0486418303035239,0.0486374882636552,0.04863748825948816
2.111120988052674,2.09447597322575,2.521934859914447,1.0274747474747474,0.0858847520510817,0.9366243383435008,0.2605439444927799,0.0488446975765774,0.0488403376738929,0.04884033766928663
2.117212993559072,2.1004041519728656,2.5160066811673314,1.0277272727272728,0.0862374120555292,0.9371071133913932,0.2615537182084878,0.0490466208493472,0.0490422431702221,0.049042243165173666
2.1232536479068287,2.106280916227158,2.510129916913039,1.027979797979798,0.0865884442391975,0.9375822949086896,0.2625580769325263,0.0492476301597659,0.0492432347879324,0.04924323478243889
2.12924420373999,2.112107509400447,2.50430332373975,1.0282323232323232,0.0869379034737989,0.938050090058161,0.2635571811247711,0.0494477569765152,0.049443343992947,0.049443343987005554
2.135185947509015,2.117885206739345,2.498525626400852,1.0284848484848486,0.0872858507979166,0.9385107034252208,0.2645512070322677,0.0496470363868813,0.049642605869492,0.04964260586309978
2.1410802630534285,2.1236153770736745,2.4927954560665224,1.0287373737373735,0.087632360233776,0.9389643416788584,0.2655403648903705,0.0498455110615183,0.0498410630845221,0.049841063077676176
2.146928757596692,2.129299605156451,2.487111227983746,1.0289898989898991,0.0879775319564815,0.9394112224764066,0.2665249341029011,0.0500432389174332,0.050038773550055,0.05003877354275234
2.152733536028686,2.1349399579865587,2.4814708751536383,1.0292424242424243,0.0883215204826368,0.9398515934071888,0.2675053385488759,0.050240309529523,0.0502358268333157,0.050235826825553
2.158497865908039,2.14053963054425,2.475871202595947,1.0294949494949497,0.0886646022836504,0.9402857772834068,0.268482327182708,0.0504368835148123,0.0504323835376366,0.05043238352941008
2.1642279763907677,2.146104692712223,2.470306140427974,1.0297474747474749,0.0890073575777896,0.940714293408802,0.2694574593568846,0.0506332984770474,0.0506287812380834,0.05062878122938882
2.1699397122713915,2.151650556250633,2.464760276889564,1.03,0.0893513363428923,0.94113829710949,0.2704348789665948,0.0508304577988501,0.0508259232408276,0.05082592323165888
2.17773307567734,2.159215380248517,2.45719545289168,1.03035175879397,0.0898184035364783,0.9417124270333794,0.2717625329173332,0.0510981137944906,0.0510935557140147,0.0510935557042259
2.1854405224765756,2.1666942572108354,2.4497165759293615,1.0307035175879398,0.0902823929673003,0.9422748261159786,0.2730801381304069,0.0513640368978718,0.0513594554527974,0.05135945544239075
2.193063669341912,2.174088813660214,2.442322019479983,1.0310552763819096,0.0907433282103701,0.942825831830882,0.2743877849916868,0.051628240088946,0.0516236354358909,0.051623635424869585
2.2006040909489,2.1814006337034098,2.435010199436787,1.0314070351758795,0.0912012346687366,0.9433657694710974,0.2756855681550499,0.0518907374165533,0.0518861097108083,0.05188610969917613
2.208063335363862,2.188631274018311,2.427779559121886,1.0317587939698494,0.0916561406217578,0.9438949536672656,0.2769735894213259,0.0521515446033455,0.0521468939987314,0.05214689398649335
2.2154429355912963,2.1957822750904956,2.4206285580497013,1.032110552763819,0.0921080779234151,0.9444136895480284,0.278251959643343,0.0524106794498009,0.0524060060984911,0.052406006085652754
2.222744417778024,2.2028551691898137,2.4135556639503832,1.032462311557789,0.0925570824049096,0.9449222736035624,0.2795207998114831,0.0526681620683027,0.0526634661206257,0.05266346610719339
2.22996930619518,2.2098514852111713,2.4065593479290257,1.0328140703517588,0.0930031939955713,0.9454209942825526,0.2807802413647561,0.0529240149550323,0.0529192965592687,0.0529192965452495
2.2371191249059432,2.2167727502960624,2.3996380828441346,1.0331658291457286,0.0934464565619048,0.9459101323355872,0.2820304257310501,0.0531782628992787,0.053173522201466,0.053173522186867495
2.24419539636658,2.2236204884802753,2.3927903446599217,1.0335175879396985,0.0938869175049526,0.9463899609398788,0.2832715032067024,0.053430932753125,0.0534261698968831,0.05342616988171356
2.2511996380326664,2.230396217411595,2.3860146157286017,1.0338693467336684,0.0943246272327304,0.9468607456933518,0.2845036314927929,0.0536820531287,0.053677268255083,0.053677268239351164
2.258133358811494,2.2371014449250595,2.3793093882151375,1.0342211055276382,0.0947596386792412,0.9473227446114216,0.2857269743577331,0.0539316541217363,0.0539268473691086,0.053926847352823715
2.2649980572455437,2.243737667303675,2.372673165836522,1.034572864321608,0.0951920070155071,0.9477762082528915,0.2869417008318325,0.0541797671450329,0.05417493864896,0.0541749386321317
2.271795222311617,2.250306370080933,2.366104463059264,1.034924623115578,0.0956217895762356,0.9482213800255938,0.2881479850157021,0.054426424885023,0.0544215747781654,0.05442157476080363
2.278526335997464,2.256809030572178,2.3596018025680188,1.0352763819095478,0.0960490458563013,0.94865849660462,0.2893460061267759,0.0546716612968704,0.0546667897088778,0.05466678969099292
2.285192875196108,2.2632471197520747,2.3531637133881222,1.0356281407035175,0.0964738373012578,0.9490877882937176,0.2905359480501753,0.0549155114786935,0.054910618536109,0.054910618517711715
2.2917963097866885,2.269622100448567,2.34678873269163,1.0359798994974874,0.0968962266006466,0.9495094791275588,0.2917179976053058,0.0551580112569396,0.0551530970831388,0.05515309706424007
2.29833809446051,2.275935419493182,2.340475413647015,1.0363316582914572,0.0973162763131541,0.9499237865699648,0.2928923410489673,0.0553991963847839,0.0553942610999814,0.05539426108059253
2.3048196536922365,2.2821884932516188,2.334222339888578,1.036683417085427,0.0977340468681131,0.9503309207901338,0.2940591589045396,0.0556391013801651,0.0556341451015211,0.05563414508165351
2.311242361575024,2.2883826881999223,2.3280281449402747,1.037035175879397,0.0981495942189723,0.9507310836469752,0.2952186198244878,0.0558777581637154,0.0558727810055577,0.05587278098522322
2.317607520189979,2.294519300096658,2.321891533043539,1.0373869346733668,0.0985629675867376,0.9511244676260932,0.2963708746342824,0.0561151947505681,0.0561101968247274,0.056110196803938014
2.323916341067772,2.3005995361539817,2.3158112969862152,1.0377386934673367,0.098974207765635,0.9515112550139568,0.2975160518093241,0.0563514342695465,0.0563464156857751,0.056346415664543084
2.330169933800253,2.306624504122711,2.309786329017486,1.0380904522613066,0.099383346354531,0.9518916175455164,0.2986542553598448,0.056586494520006,0.0565814553864357,0.056581455364773464
2.336369304149212,2.3125952105499934,2.3038156225902036,1.0384422110552765,0.0997904060617614,0.9522657166428784,0.2997855655341156,0.0568203881514048,0.056815328574989,0.05681532855290936
2.342515361691609,2.3185125682379386,2.2978982649022583,1.0387939698492463,0.100195401981835,0.952633704216342,0.3009100420919952,0.0570531234062829,0.0570480434931764,0.05704804347069228
2.34860893493002,2.324377410895295,2.292033422244902,1.0391457286432162,0.1005983435419861,0.9529957238748918,0.3020277293665701,0.0572847052512331,0.0572796051070745,0.057279605084199096
2.35465079052031,2.33019051174569,2.2862203213945076,1.039497487437186,0.1009992367208056,0.953351912327054,0.3031386620716798,0.0575151366650783,0.0575100163951628,0.057510016371909556
2.3606416530623395,2.3359526026612567,2.2804582304789403,1.0398492462311557,0.101398086160666,0.9537024007542514,0.3042428708575875,0.0577444198648877,0.0577392795742347,0.05773927955061737
2.366582222584716,2.341664391056044,2.2747464420841528,1.0402010050251256,0.1017948968995836,0.9540473159916978,0.3053403868863152,0.0579725573107938,0.057967397104129,0.057967397080161374
2.372473188006184,2.3473265728867947,2.2690842602534023,1.0405527638190954,0.1021896755861653,0.9543867814280832,0.3064312450598991,0.0581995524106329,0.0581943723923092,0.05819437236800556
2.3783152360340267,2.352939841245753,2.263470991894444,1.040904522613065,0.1025824311676001,0.9547209176077888,0.3075154858678377,0.0584254099186798,0.058420210192565,0.058420210167939704
2.384109055865098,2.358504890902749,2.257905942237448,1.0412562814070352,0.102973175128303,0.9550498425715428,0.3085931560524331,0.0586501360735716,0.0586449167429235,0.058644916717991206
2.3898553405766325,2.3640224196553152,2.2523884134848817,1.041608040201005,0.1033619213995327,0.9553736719985852,0.3096643084051551,0.0588737385452695,0.0588684997126158,0.05886849968739151
2.3955547862650466,2.3694931275092266,2.2469177056309704,1.041959798994975,0.1037486860659072,0.955692519219184,0.3107290010236824,0.0590962262641452,0.0590909680311781,0.059090968005677105
2.4012080899165387,2.374917714638645,2.241493118501552,1.0423115577889448,0.1041334869768668,0.956006495158219,0.311787296313552,0.0593176091949016,0.059312331662391,0.05931233163662884
2.4068159467888464,2.380296878877127,2.23611395426307,1.042663316582915,0.1045163433428189,0.9563157082558033,0.3128392599446447,0.059537898101602,0.0595326013693298,0.05953260134332218
2.4123790478405915,2.385631313256008,2.230779519884189,1.0430150753768843,0.1048972753663959,0.9566202643950434,0.3138849598960459,0.0597571043330853,0.0597517884997962,0.05975178847355943
2.417898077520352,2.39092170389031,2.225489129249887,1.0433668341708544,0.1052763039343066,0.9569202668532252,0.3149244656573136,0.0599752396435589,0.0599699048069284,0.05996990478047899
2.42337371205009,2.396168728341154,2.220242104799043,1.043718592964824,0.1056534503767699,0.9572158162822612,0.3159578476054937,0.060192316052439,0.0601869623090521,0.06018696228240676
2.4288066182127217,2.401373054463738,2.215037778676459,1.044070351758794,0.1060287362895221,0.9575070107173184,0.316985176545534,0.0604083457405369,0.0604029731858754,0.06040297315905147
2.4341974525779726,2.406535339676992,2.2098754934632048,1.0444221105527638,0.1064021834068725,0.9577939456086124,0.3180065233844449,0.0606233409759117,0.0606179497043487,0.06061794967736369
2.4395468610637607,2.4116562305559093,2.2047546025842877,1.0447738693467337,0.1067738135119146,0.9580767138697472,0.3190219589031471,0.0608373140613312,0.0608319041661292,0.060831904139000983
2.4448554787214345,2.416736362638984,2.199674470501213,1.0451256281407035,0.1071436483704257,0.958355405935918,0.3200315535908962,0.0610502772955271,0.0610448488688394,0.061044848841586265
2.450123929643375,2.4217763603532365,2.1946344727869604,1.0454773869346734,0.1075117096771149,0.9586301098262162,0.3210353775126243,0.0612622429416638,0.0612567960745389,0.0612567960471795
2.455352826911584,2.4267768369786484,2.1896339961615485,1.0458291457286433,0.1078780190058283,0.9589009112056642,0.322033500187144,0.0614732231981475,0.0614677579805355,0.06146775795308885
2.4605427725310047,2.4317383945980797,2.1846724385421172,1.0461809045226131,0.1082425977584574,0.959167893444154,0.3230259904623197,0.0616832301687242,0.0616777466894861,0.06167774666197144
2.465694357316366,2.4366616240028343,2.1797492091373627,1.046532663316583,0.1086054671102159,0.9594311376708998,0.3240129163808795,0.0618922758305054,0.0618867741774245,0.06188677414986149
2.4708081607237524,2.441547104545455,2.174863728594742,1.0468844221105529,0.108966647951363,0.9596907228242372,0.3249943450368434,0.0621003719999627,0.0620948522597595,0.062094852232168124
2.4758847506359434,2.4463954039485856,2.1700154291916114,1.0472361809045228,0.1093261608272441,0.9599467256975104,0.3259703424272174,0.062307530297973,0.0623019925563226,0.06230199252872305
2.480924683123213,2.451207078090647,2.16520375504955,1.0475879396984924,0.1096840258796307,0.9601992209823724,0.3269409733065191,0.0625137621156391,0.0625082064571917,0.06250820642960446
2.4859285022083526,2.45598267079583,2.160428162344367,1.0479396984924625,0.1100402627928167,0.96044828131109,0.3279063010529773,0.0627190785828901,0.0627135050912938,0.06271350506373966
2.4908967396666135,2.4607227136578764,2.1556881194823205,1.048291457286432,0.1103948907478329,0.9606939772994691,0.3288663875550395,0.062923490541809,0.0629178992997356,0.06291789927223537
2.495829914889077,2.465427725924714,2.150983107215483,1.048643216080402,0.1107479283876143,0.9609363775917792,0.3298212931254983,0.063127008526331,0.0631213996155024,0.06312139958807722
2.500728534832396,2.470098214465759,2.146312618674438,1.048994974874372,0.1110993937951042,0.961175548908722,0.3307710764483875,0.0633296427494612,0.0633240162506779,0.06332401622334902
2.5055930940700595,2.474734673836279,2.141676159303918,1.0493467336683415,0.1114493044852683,0.9614115560990374,0.3317157945612223,0.0635314030985766,0.0635257590917461,0.06352575906453468
2.510424074951784,2.479337586444911,2.1370732466952855,1.0496984924623116,0.1117976774109448,0.9616444621948784,0.3326555028724762,0.0637322991387666,0.0637266377029313,0.06372663767585866
2.5152219478688895,2.4839074228221047,2.132503410318092,1.0500502512562817,0.1121445289814827,0.9618743284706712,0.3335902552116994,0.0639323401236028,0.0639266613369674,0.06392666131005485
2.519987171615929,2.4884446419800224,2.1279661911601746,1.0504020100502514,0.1124898750923155,0.9621012145047962,0.3345201039076155,0.0641315350122617,0.064125838952219,0.06412583892548765
2.5247201938325183,2.49294969184845,2.123461141291747,1.0507537688442212,0.1128337311630315,0.9623251782431786,0.3354450998880254,0.0643298924915825,0.0643241792347368,0.06432417920820775
2.5294214515051205,2.4974230097672514,2.1189878233729456,1.051105527638191,0.1131761121811631,0.9625462760637132,0.3363652927944759,0.0645274210014464,0.0645216906236355,0.06452169059732953
2.53409137150617,2.5018650230136625,2.1145458101265344,1.0514572864321607,0.113517032748819,0.962764562840386,0.3372807311043748,0.0647241287618057,0.0647183813381201,0.06471838131205787
2.53873037114747,2.506276149342479,2.1101346837977175,1.0518090452261306,0.1138565071294078,0.9629800920060126,0.3381914622535528,0.0649200237997657,0.0649142594045652,0.06491425937876702
2.543338858726212,2.5106567975183616,2.1057540356218354,1.0521608040201005,0.1141945492919997,0.963192915612608,0.3390975327530075,0.0651151139752906,0.0651093326822197,0.06510933265670552
2.5479172340445544,2.5150073678222107,2.1014034653179863,1.0525125628140704,0.1145311729513223,0.9634030843885966,0.3399989882947051,0.0653094070043731,0.0653036088863733,0.06530360886116263
2.5524658888874843,2.519328252516999,2.097082580623198,1.0528643216080402,0.1148663916019151,0.963610647792279,0.3408958738426491,0.0655029104788071,0.065497095608128,0.06549709558323985
2.556985207448042,2.5236198362628546,2.0927909968773424,1.05321608040201,0.1152002185455534,0.9638156540611974,0.3417882337069019,0.0656956318820483,0.0656898003302575,0.06568980030571031
2.561475566693824,2.527882496475618,2.088528336664579,1.05356783919598,0.1155326669116374,0.9640181502572952,0.3426761115997346,0.0658875786009873,0.0658817304389789,0.0658817304147906
2.5659373366732865,2.532116603627511,2.084294229512686,1.0539195979899498,0.1158637496707854,0.9642181823079642,0.3435595506744447,0.0660787579337733,0.0660728932317759,0.06607289320796367
2.570370880764532,2.536322521492703,2.0800883116474935,1.0542713567839197,0.1161934796423287,0.964415795043275,0.3444385935485576,0.0662691770940952,0.0662632959216796,0.06626329589826004
2.574776555872768,2.5405006073436613,2.0759102257965356,1.0546231155778896,0.1165218694967474,0.9646110322298194,0.3453132823139917,0.0664588432125261,0.0664529456386131,0.06645294561560178
2.5791547125850034,2.5446512121064657,2.0717596210337312,1.0549748743718594,0.1168489317542862,0.9648039366016778,0.3461836585372861,0.066647763335651,0.0666418494285184,0.06664184940593029
2.5835056952917004,2.548774680484581,2.0676361526556164,1.055326633165829,0.1171746787810458,0.9649945498890656,0.3470497632531466,0.0668359444237309,0.0668300142510217,0.06683001422887085
2.58782984228543,2.5528713510604444,2.063539482079753,1.055678391959799,0.1174991227837673,0.9651829128451832,0.3479116369543901,0.0670233933476131,0.0670174469763435,0.06701744695464301
2.592127485845539,2.556941556383677,2.05946927675652,1.0560301507537688,0.1178222758043524,0.9653690652717444,0.3487693195809318,0.0672101168854914,0.0672041543820591,0.06720415436082108
2.596398952316722,2.5609856230532895,2.0554252100869075,1.0563819095477387,0.1181441497149298,0.9655530460435636,0.3496228505098967,0.0673961217199868,0.0673901431501796,0.06739014312941526
2.6006445621873553,2.56500387179954,2.051406961340657,1.0567336683417086,0.1184647562140186,0.9657348931325054,0.3504722685482901,0.0675814144358694,0.0675754198648742,0.0675754198445935
2.604864630171903,2.5689966175695833,2.0474142155706136,1.0570854271356784,0.1187841068241129,0.965914643630988,0.3513176119290865,0.0677660015186064,0.0677599910110176,0.06775999099122958
2.609059465300083,2.572964169619274,2.043446663520923,1.0574371859296483,0.1191022128908076,0.966092333775174,0.3521589183110967,0.0679498893538059,0.0679438629736348,0.06794386295434737
2.6132293710140164,2.5769068316124724,2.0395040015277246,1.0577889447236182,0.1194190855834456,0.9662679989679072,0.3529962247825998,0.0681330842275439,0.0681270420382276,0.06812704201944753
2.617374645273779,2.580824901728173,2.035585931412024,1.058140703517588,0.1197347358971539,0.966441673801409,0.3538295678684539,0.0683155923274973,0.0683095343919076,0.06830953437364035
2.6214955806708407,2.5847186727748923,2.0316921603653046,1.058492462311558,0.1200491746560735,0.966613392079716,0.3546589835402181,0.0684974197447676,0.0684913461252193,0.06849134610746943
2.625592464548241,2.5885884323113117,2.027822400828885,1.0588442211055278,0.1203624125175353,0.9667831868408124,0.3554845072286881,0.0686785724762521,0.0686724832345122,0.06867248321728288
2.629665579126044,2.592434462771715,2.023976370368482,1.0591959798994974,0.1206744599769039,0.9669510903783908,0.3563061738381677,0.0688590564274023,0.0688529516246977,0.06885295160799089
2.633715201629943,2.5962570415942228,2.020153791545974,1.0595477386934673,0.1209853273728048,0.9671171342631686,0.3571240177617589,0.069038877415201,0.0690327571122266,0.06903275709604326
2.637741604421036,2.600056441349947,2.01635439179025,1.0598994974874372,0.1212950248924429,0.9672813493636764,0.3579380728969492,0.0692180411711926,0.0692119054281194,0.06921190541245903
2.641745055124531,2.6038329298709613,2.0125779032692357,1.060251256281407,0.1216035625767608,0.9674437658664424,0.3587483726608546,0.0693965533444185,0.0693904022209007,0.06939040220576177
2.645725816755508,2.607586770375214,2.008824062764983,1.060603015075377,0.1219109503252253,0.9676044132955136,0.3595549500045758,0.0695744195041357,0.0695682530593182,0.06956825304469794
2.6496841478401123,2.611318221587023,2.0050926115531738,1.0609547738693468,0.1222171979000985,0.9677633205312616,0.3603578374262897,0.069751645142236,0.0697454634347616,0.069745463420656
2.653620302531147,2.6150275378520025,2.0013832952881945,1.0613065326633166,0.1225223149301158,0.9679205158284588,0.3611570669828652,0.0699282356753228,0.0699220387633386,0.06992203874974258
2.6575345307174025,2.618714969245989,1.997695863894208,1.0616582914572863,0.1228263109135601,0.9680760268336144,0.361952670299946,0.0701041964464366,0.0700979843876013,0.07009798437450862
2.6614270781265184,2.6223807616775705,1.9940300714626265,1.0620100502512564,0.1231291952207576,0.968229880601593,0.3627446785805502,0.0702795327264488,0.0702733055779388,0.07027330556534216
2.6652981864213245,2.6260251569843653,1.9903856761558316,1.0623618090452265,0.1234309770960438,0.9683821036115308,0.3635331226122887,0.070454249715149,0.0704480075336653,0.07044800752155617
2.6691480932897864,2.629648393023107,1.98676244011709,1.062713567839196,0.1237316656592509,0.9685327217820868,0.3643180327733217,0.0706283525420575,0.0706220953838319,0.07062209537220088
2.6729770325286,2.633250703753564,1.9831601293866328,1.0630653266331658,0.1240312699067597,0.9686817604860494,0.3650994390371536,0.0708018462669875,0.0707955741877891,0.07079557417662563
2.6767852341207927,2.6368323193166745,1.9795785138235225,1.0634170854271356,0.1243297987121645,0.9688292445643328,0.3658773709763852,0.0709747358803841,0.0709684489355257,0.07096844892481818
2.6805729243074907,2.640393466107069,1.976017367033128,1.0637688442211055,0.1246272608266153,0.968975198339403,0.366651857765581,0.0711470263034778,0.0711407245478219,0.071140724537558
2.6843403256548957,2.6439343668409556,1.9724764662992411,1.0641206030150754,0.1249236648789501,0.9691196456281812,0.3674229281835308,0.0713187223883179,0.0713124058762834,0.07131240586644985
2.6880876571176167,2.6474552406204257,1.9689555925197713,1.0644723618090453,0.1252190193757878,0.9692626097544934,0.3681906106153151,0.0714898289177848,0.0714834977033532,0.07148349769393574
2.6918151341002368,2.6509563029960503,1.9654545301441464,1.0648241206030151,0.1255133327018072,0.9694041135611526,0.3689549330547333,0.0716603506057134,0.0716540047424347,0.07165400473341851
2.695522968519459,2.654437766029922,1.961973067110275,1.065175879396985,0.1258066131204764,0.9695441794217714,0.3697159231077354,0.0718302920972809,0.0718239316382807,0.07182393162964995
2.699211368869051,2.6578998383611214,1.9585109947790755,1.0655276381909549,0.1260988687754734,0.969682829252393,0.3704736079974571,0.0719996579698025,0.0719932829677873,0.07199328295952567
2.702880540289449,2.6613427252755955,1.9550681078646015,1.0658793969849247,0.1263901076929633,0.9698200845230214,0.3712280145712755,0.0721684527340277,0.0721620632412914,0.07216206323338188
2.706530684642834,2.664766628781054,1.9516442043591429,1.0662311557788946,0.1266803377847453,0.969955966269076,0.3719791693099481,0.0723366808359479,0.0723302769043776,0.07233027689680256
2.7101620005931704,2.66817174768636,1.948239085453837,1.0665829145728645,0.1269695668520897,0.970090495102752,0.3727270983384328,0.072504346659006,0.0724979283400877,0.07249792833282906
2.7137746836888557,2.6715582776832765,1.9448525554569205,1.066934673366834,0.1272578025898683,0.9702236912242048,0.3734718274374758,0.0726714545264774,0.0726650218713014,0.0726650218643407
2.7173689264440384,2.674926411426915,1.941484421713282,1.067286432160804,0.1275450525903998,0.9703555744324202,0.3742133820546012,0.0728380087036795,0.072831561762946,0.0728315617562641
2.7209449184135632,2.678276338610017,1.93813449453018,1.067638190954774,0.1278313243463112,0.9704861641355896,0.374951787312852,0.0730040133996,0.0729975522236238,0.07299755221720154
2.724502846255991,2.6816082460259416,1.9348025871142551,1.0679899497487435,0.1281166252517185,0.9706154793608184,0.3756870680156145,0.0731694727675353,0.0731629974062511,0.0731629974000689
2.7280428937796515,2.6849223176156336,1.9314885155245631,1.0683417085427136,0.1284009626011483,0.9707435387629912,0.3764192486461239,0.0733343909043975,0.0733279014073652,0.07332790140140315
2.7315652419681875,2.6882187344952726,1.9281920986449244,1.0686934673366837,0.1286843435858731,0.97087036063271,0.3771483533608357,0.0734987718485014,0.073492268264911,0.07349226825914927
2.7350700689843457,2.6914976749634896,1.9249131581767072,1.0690452261306531,0.1289667752876837,0.9709959629032804,0.3778744059766575,0.0736626195758443,0.0736561019545218,0.07365610194894028
2.7385575501538337,2.6947593144897546,1.9216515186504424,1.0693969849246232,0.129248264670516,0.9711203631568412,0.3785974299529711,0.0738259379951267,0.0738194063845399,0.07381940637911855
2.742027857933824,2.6980038256884846,1.9184070074517123,1.069748743718593,0.1295288185707439,0.9712435786298266,0.3793174483702998,0.0739887309419934,0.0739821853902585,0.07398218538497713
2.745481161873693,2.701231378285767,1.91517945485443,1.070100502512563,0.1298084436872643,0.9713656262180425,0.3800344839082318,0.0741510021731579,0.0741444427280464,0.07414444272288508
2.7489176285772157,2.7044421390875133,1.9119686940526837,1.0704522613065328,0.1300871465726993,0.971486522481688,0.3807485588256887,0.0743127553611928,0.0743061820701385,0.07430618206507743
2.75233742167657,2.707636271958627,1.90877456118157,1.070804020100503,0.1303649336270727,0.9716062836506796,0.3814596949467268,0.0744739940907837,0.0744674070008911,0.07446740699591052
