complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run
0.03574640383962446,0.035726202847305544,5.0759451250946555,895.3916195084432,0.6648546894211671,0.5176037516805705,137.0,1.0
0.038766729090614405,0.03874477731526049,5.0729265506267005,893.6400728055075,0.6907044201206455,0.5365191587907314,138.0,1.0
0.04202544936509334,0.042001600852074716,5.069669727089886,891.7628700398327,0.7173379935386204,0.5559466102734745,139.0,1.0
0.045538845566998276,0.04551294304625131,5.06615838489571,889.7509463120159,0.7447761018754179,0.575893491547737,140.0,1.0
0.04932390727590885,0.049295781426231144,5.06237554651573,887.5948156276388,0.7730019962179954,0.59646340103195,141.0,1.0
0.05339829592485934,0.0533677646153663,5.058303563326595,885.284584511614,0.80198916174522,0.617570943774916,142.0,1.0
0.05778029395116313,0.05774716146394887,5.053924166478012,882.8099727169766,0.8317161279480012,0.6392210532768076,143.0,1.0
0.06248873819433065,0.06245279443363572,5.049218533508325,880.1603420171261,0.8622468440148641,0.6613237891203683,144.0,1.0
0.06754293582463688,0.0675039555188981,5.044167372423063,877.3247340963759,0.893549333322484,0.683858489089542,145.0,1.0
0.07296256115235167,0.07292030305695363,5.038751024885007,874.2919185540061,0.9256136599136078,0.7068184039987664,146.0,1.0
0.08497786298260479,0.08492825776545843,5.026743070176503,867.5887491835424,0.991941870226258,0.7537043438797058,148.0,1.0
0.09161349881551395,0.09155978847793556,5.020111539464025,863.8951668468901,1.0260369554137503,0.7775992592515661,149.0,1.0
0.09869412028711544,0.09863599208747331,5.013035335854488,859.9581010705765,1.0606542734052484,0.8018394989887027,150.0,1.0
0.10623892972026638,0.10617605134377506,5.005495276598186,855.766098316306,1.0957227346538834,0.8262058179544651,151.0,1.0
0.11426641250772995,0.11419843152049047,4.9974728964214705,851.3079803120418,1.131154372246167,0.8506138418975784,152.0,1.0
0.12279407755949912,0.12272062095956571,4.988950706982395,846.5729824086916,1.1668624925480575,0.8751235594479246,153.0,1.0
0.13183817885492566,0.1317588527392619,4.979912475202699,841.5509046104804,1.2027378429376319,0.8995155599756921,154.0,1.0
0.14141342150080227,0.1413278108674927,4.970343517074468,836.232273942779,1.238631362857317,0.9238871053964886,155.0,1.0
0.15153265678163486,0.1514403254867318,4.960231002455229,830.6085162268347,1.2744826639892826,0.948127421204374,156.0,1.0
0.1622065718051875,0.16210706269282582,4.949564265249135,824.6721346924659,1.3101038398454312,0.9720921841300251,157.0,1.0
0.17344338044216734,0.17333621566515056,4.93833511227681,818.4168922010912,1.3453763592142944,0.9955939514867823,158.0,1.0
0.18524852327044705,0.18513320481631723,4.926538123125644,811.8379932036328,1.380141071823155,1.018478054661017,159.0,1.0
0.19762438508738356,0.19750039552185683,4.914170932420104,804.9322609589276,1.414347626815554,1.0410208951266229,160.0,1.0
0.22408102776608096,0.22393807105912877,4.887733256882832,790.1366737238858,1.4801650822259602,1.0842897531770475,162.0,1.0
0.23814918819913267,0.237995902372381,4.87367542556958,782.2499859058119,1.51133725197364,1.1045268188905222,163.0,1.0
0.25276253345614563,0.2525983353386998,4.859072992603261,774.0430367735626,1.5410092613527318,1.1239484528088861,164.0,1.0
0.2679051950784217,0.2677294891477562,4.843941838794205,765.5228723524508,1.5689330895381666,1.142461012124894,165.0,1.0
0.2835574346876317,0.28336961509214476,4.828301712849816,756.6988281697973,1.594981195939554,1.159907443839474,166.0,1.0
0.2996957284960402,0.29949518123057217,4.812176146711389,747.5825283881496,1.6189690561609398,1.1760835346260499,167.0,1.0
0.33331848770786365,0.33309062203038664,4.778580705911574,728.5308006865639,1.660654039932373,1.2046819266872602,169.0,1.0
0.35073878188218544,0.35049632091805094,4.76117500702391,718.6294612197166,1.6782054725086972,1.2171110001176864,170.0,1.0
0.3685174616247373,0.3682597823186491,4.743411545623312,708.5037433716394,1.69336995161874,1.2278896014000258,171.0,1.0
0.3866158858548374,0.3863423688761163,4.725328959065845,698.1752177713494,1.7062302479799267,1.2372885356898728,172.0,1.0
0.404993589618309,0.4047036216470783,4.706967706294883,687.6668661051408,1.716775608193044,1.245180910324573,173.0,1.0
0.4424188818386767,0.4420942066249207,4.66957712131704,666.208045180072,1.7303592342979903,1.2565848797532824,175.0,1.0
0.4613810065563939,0.46103809727823375,4.650633230663727,655.3081030742364,1.7335206272592685,1.2599942132648536,176.0,1.0
0.48045251695517344,0.4800908042782126,4.631580523663748,644.3287907283429,1.7343727086550085,1.261711864471344,177.0,1.0
0.49959148763210237,0.49921041725363224,4.612460910688329,633.2958742072781,1.7329525950749054,1.2618676816046106,178.0,1.0
0.5379103548409194,0.5374889719806752,4.574182355961286,611.1704226952013,1.7235498003286605,1.2579854007119766,180.0,1.0
0.5570138096622195,0.5565715071361534,4.5550998208058076,600.12677802532,1.7157725243653434,1.2537739301897832,181.0,1.0
0.5760324866045554,0.5755687799274138,4.536102548014547,589.1268565431587,1.7060306858012435,1.2481400167715364,182.0,1.0
0.5949337973723168,0.594448220916771,4.51722310702519,578.1924300312937,1.6943767531188492,1.2413706317486704,183.0,1.0
0.6322671865808562,0.6317365500207828,4.479934777921178,556.6001988448327,1.6655212300781965,1.2237826767288746,185.0,1.0
0.6506475842578485,0.6500937955902977,4.461577532351663,545.9786806625856,1.6485581349119447,1.2130536450021996,186.0,1.0
0.6688073121538576,0.668229981973969,4.443441345967992,535.4951016209559,1.630111969618937,1.201351178283704,187.0,1.0
0.7043917943195517,0.7037662874805726,4.407905040461388,514.9966354523717,1.5900571717641874,1.174934840997664,189.0,1.0
0.7217866214480928,0.7211365160153189,4.390534811926642,505.0051590492312,1.5685659227005753,1.1603024183987385,190.0,1.0
0.7389006728252543,0.7382256524348634,4.373445675507098,495.1985214757726,1.5463582106553853,1.1449139544881417,191.0,1.0
0.772252485683973,0.7715267555904486,4.340144572351512,476.1699005133588,1.5006764936881323,1.1120278060824937,193.0,1.0
0.7884783085908804,0.7877268175043284,4.323944510437633,466.9595649881219,1.4773901342299722,1.0944735886385004,194.0,1.0
0.8043991208503165,0.8036216199234083,4.308049708018553,457.95754207665584,1.4539404317509672,1.0765254006171767,195.0,1.0
0.8353201618911807,0.8344899584558441,4.277181369486117,440.58864895909915,1.4065975402994089,1.0394182640795795,197.0,1.0
0.8503208905577857,0.8494640255125354,4.262207302429426,432.22440227544905,1.3827398204419294,1.0202176099039537,198.0,1.0
0.8650172830289939,0.8641335696692405,4.2475377582727205,424.0739058275848,1.3589432669902148,1.0007187281430887,199.0,1.0
0.8794121501370356,0.8785014165460225,4.2331699113959385,416.13641130663905,1.3352333664298806,0.9811192894508222,200.0,1.0
