x,y,name
-0.7831197323657602,0.4911346778012063,93
0.4157759858310387,-0.4332961873700529,94
-0.4004953888987541,0.4988809077462584,95
-0.6750942212154137,-0.4319261788676659,96
-0.2891986444461131,0.4036113426306095,97
-0.3958184286144096,0.9110145435258334,98
0.0311623721794129,0.8174435695682061,99
0.2339164856573781,-0.6796590579314112,100
-0.0328914736205255,0.900275254589378,101
0.0134872265566364,-0.0849761816390596,102
0.25127259948705,0.6908884459071982,103
-0.0479005094626774,0.0886034541779883,104
-0.0989843280557503,-0.7265472778611556,105
0.2831280513073772,-0.8116126996186159,106
-0.3005346222727592,-0.5411270559996825,107
-0.2274675460657027,0.1804717623611438,108
-0.447813677677343,0.4281644829678609,109
0.1521675857965652,-0.0692611696937715,110
0.3947119639493592,-0.015425598109802,111
-0.7891310499051782,0.194512015051046,112
-0.4786449656147831,0.1738001081896728,113
-0.8234889731188149,0.1428568697797342,114
-0.3257039915609771,0.3368108162502222,115
-0.2126422496775992,-0.0572711948898724,116
0.1869626966537897,-0.5708156326159548,117
-0.0242988070601499,-0.7081940418330199,118
0.011428689217293,0.1344837211880349,119
-0.3877535839336912,0.1544208882389693,120
0.0749964592428988,-0.0946104395243659,121
-0.1972857644856413,-0.3054579517340296,122
-0.4708552996175891,0.2478060599848999,123
-0.2869135678161931,-0.8594311366913685,124
0.256314907301607,0.9245089057883534,125
0.0068245626260496,0.8559872582194734,126
-0.1995333929238417,0.7830440796802085,127
0.0922630490705333,0.955331775616876,128
0.1107107977181791,-0.5439545048857144,129
-0.3060362382846818,-0.8354100768748958,130
0.6128725691366543,0.5737965068579345,131
-0.6287058455466678,-0.4273895604099461,132
-0.7295296542418399,0.0401858497832072,133
0.0097274035325256,-0.6578418143373148,134
-0.8477056475281135,0.1108840663925714,135
0.3675519592101241,-0.0725560935814362,136
-0.5627983428471747,0.5687242324622219,137
0.3412456010403847,-0.7382642413528621,138
-0.3548951273179664,-0.7191945180803674,139
-0.2731550718431751,-0.0366645688700013,140
0.1762023591207302,0.0092048051525224,141
0.1576674591522656,0.6055049974697135,142
-0.0253751383920177,-0.6291495223448798,143
-0.2304342083083572,-0.3407656549133505,144
-0.0004100334375235,0.8541619872494296,145
0.003645950383357,0.7533971445325742,146
0.0450249244297265,-0.7619438820403086,147
-0.478339672341936,0.019842910699254,148
-0.5159928668661528,-0.158296324100644,149
-0.0099567428539482,-0.0108592273482526,150
-0.3631777382049899,-0.4204308447002319,151
-0.1599523557182963,-0.746190061580703,152
-0.2914272567837076,-0.6128914391407373,153
0.7983060323011046,0.4051993075535951,154
-0.3040443380306286,0.8614338933192393,155
0.1038717612373105,0.7390404845791745,156
-0.0812086666106605,0.6871284243638591,157
0.0470700243399802,-0.4191768820551615,158
-0.288169654190572,0.0530065235657168,159
-0.3399898072975496,0.4362578715903981,160
-0.1093326749777272,0.9267076403345864,161
0.373382668938722,-0.5773383142810513,162
-0.6649363537546454,0.5222783016326586,163
-0.3726992517752787,0.775048405711249,164
-0.3180443252750708,0.4447550620111389,165
-0.0576515724714793,0.0335793421131261,166
-0.7910255947157129,-0.4911657854082932,167
-0.3210409532066797,0.0751122340400591,168
-0.4301518431868568,-0.7035427510452268,169
-0.0975618235906995,-0.7864830666317916,170
-0.6269165634705403,-0.5778814565604666,171
-0.1198919564307768,-0.0406702278683793,172
0.254465131343271,0.7099927416759556,173
0.0315554912986571,-0.4504758996851919,174
-0.8081451229792591,0.4232702180077878,175
0.16998830317486,-0.6029760860073887,176
-0.0751339508182015,0.8554427900884263,177
0.2510683661083357,0.2599994781081373,178
0.1281506422132364,-0.4447527282452919,179
-0.0284737288686664,0.0234130429253295,180
-0.3768482902162234,-0.6827799561307577,181
-0.4415237255837369,0.2132362874772703,182
0.2049389713020266,-0.1967935032882639,183
-0.1672117434829864,-0.197485775067832,184
-0.0621270411622289,0.5030499293867012,185
0.3135370331878991,-0.697771161938311,186
0.1362887494328742,0.6455896331735373,187
-0.0155091735400877,-0.0561972701013865,188
-0.4540549100419346,0.5879975344964533,189
-0.2213559553389124,0.1960359593476794,190
0.596351654206376,0.005993877943683,191
-0.5804296477015116,-0.5625505319204771,192
-0.0634014101711643,-0.0839163870424768,193
-0.6060851765309389,0.1706455022686519,194
-0.2221202043629378,-0.096796901383391,195
-0.5345354346693448,-0.1485977455460413,196
0.1252600869961528,0.0241750525651683,197
-0.3010432560845427,-0.0258293236016508,198
-0.923244116343254,0.3691480398829756,199
-0.0310285520410252,0.8327386864797843,200
