complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
3.9803329891481662,3.74195283358965,33.85315049053023,6.683875261900887,0.3628883786049793,0.0387449909724289,,0.1706694000939738,0.0992665546342479,65,1.0,0.005265235486782126,0.00021817433992354224,1.4095477386934674
3.980374435193225,3.7419842175300833,33.85287633261538,6.683648578743452,0.3628949744256737,0.0387398596848061,,0.1665941074313045,0.0971492730304412,66,1.0,0.005317114952826843,0.00021619418903316763,1.4095477386934674
3.980413814964455,3.742014052895664,33.852603023460674,6.683432589731586,0.3629012434467956,0.0387349996535787,,0.1626972886798429,0.0950932942630008,67,1.0,0.0053664187929463895,0.00021429670036764972,1.4095477386934674
3.980451264689668,3.7420424411830737,33.852330527696175,6.683226607145912,0.3629072073420001,0.0387303928752105,,0.1590287553155762,0.0931033874121424,68,1.0,0.005413316305153905,0.00021247702371519922,1.4095477386934674
3.980486910301851,3.742069476254803,33.85205881666627,6.6830299940139675,0.362912886135373,0.0387260227116801,,0.155534993776166,0.0911725674019808,69,1.0,0.005457964037049643,0.00021073063941714858,1.4095477386934674
3.980520868251984,3.7420952449410585,33.851787867752556,6.682842160233348,0.3629182983308698,0.038721873779076,,0.1522306077057575,0.0892919999519899,70,1.0,0.005500506788167657,0.00020905333311322253,1.4095477386934674
3.980553246263753,3.742119827598062,33.85151766375226,6.682662558961031,0.3629234610330142,0.0387179318450522,,0.1490757396063842,0.0874666543728497,71,1.0,0.005541078541137732,0.0002074411728733723,1.4095477386934674
3.980584144032438,3.742143298624745,33.85124819230735,6.682490683258055,0.3629283900590575,0.0387141837346406,,0.146071567970872,0.0857140730642884,72,1.0,0.0055798033244071725,0.00020589048832298168,1.4095477386934674
3.980613653870533,3.742165726939845,33.85097944537967,6.6823260629785555,0.3629331000428656,0.0387106172438869,,0.1431961068419632,0.0840404430647177,73,1.0,0.005616796009570025,0.00020439785158595718,1.4095477386934674
3.980641861302779,3.742187176421466,33.85071141876815,6.682168261891476,0.36293760453086,0.0387072210607761,,0.1404391904183664,0.082420130001664,74,1.0,0.005652163046513556,0.00020296005986548946,1.4095477386934674
3.9806688456134633,3.7422077063114294,33.850444111664665,6.682016875022761,0.3629419160703944,0.0387039846929058,,0.1378206386817507,0.0808930195285207,75,1.0,0.005686003139918013,0.00020157411937168757,1.4095477386934674
3.9806946803490177,3.74222737158661,33.850177526245474,6.681871526205311,0.3629460462909828,0.0387008984013847,,0.1353531218348885,0.0794419269202921,76,1.0,0.005718407870747181,0.00020023723055544323,1.4095477386934674
3.980719433778867,3.7422462232994977,33.84991166729562,6.681731865823737,0.3629500059788224,0.038697953140446,,0.132975526584763,0.07805469778233,77,1.0,0.00574946226634113,0.00019894677449509225,1.4095477386934674
3.9807431693176127,3.742264308890339,33.84964654186405,6.681597568740826,0.362953805145066,0.0386951405022943,,0.1307163302973334,0.0767283189094325,78,1.0,0.005779245322917341,0.00019770030026826203,1.4095477386934674
3.980765945911456,3.7422816724729326,33.849382158947364,6.6814683323928215,0.3629574530882997,0.0386924526667317,,0.1285263153528195,0.075460090236445,79,1.0,0.005807830483989771,0.0001964955133067,1.4095477386934674
3.980787818391722,3.742298355096249,33.849118529200496,6.681343875040925,0.3629609584516722,0.0386898823551386,,0.1263983700164214,0.0742273951433932,80,1.0,0.005835286078242868,0.00019533026458190975,1.4095477386934674
3.9808088377982127,3.742314394983847,33.84885566467253,6.681223934166904,0.362964329275108,0.0386874227884192,,0.1243555020619692,0.0730261796306721,81,1.0,0.00586167572019002,0.0001942025405904041,1.4095477386934674
3.9808290516749274,3.742329827752977,33.84859357856618,6.681108265001255,0.3629675730430151,0.0386850676485503,,0.1223868929432075,0.0718556533412655,82,1.0,0.005887058676739893,0.00019311045404972918,1.4095477386934674
3.9808485043405586,3.742344686615119,33.84833228501951,6.680996639173053,0.3629706967278756,0.0386828110434048,,0.1204781731749692,0.0707153737104962,83,1.0,0.005911490202622575,0.00019205223526115082,1.4095477386934674
3.9808672371359606,3.7423590025595352,33.848071798908336,6.6808888434712825,0.3629737068300802,0.0386806474745495,,0.1186163767960802,0.0696053382074067,84,1.0,0.005935021847355842,0.00019102622412451103,1.4095477386934674
3.980885288650704,3.742372804521509,33.847812135668235,6.680784678708191,0.3629766094143418,0.0386785718077444,,0.1168124923700822,0.0685246266966072,85,1.0,0.005957701736418964,0.000190030862628507,1.4095477386934674
3.980902694930501,3.7423861195363433,33.84755331113464,6.680683958675898,0.3629794101429973,0.0386765792458959,,0.1150720175392687,0.0674718168334311,86,1.0,0.005979574828698879,0.00018906468800637224,1.4095477386934674
3.9809194896673503,3.742398972880736,33.8472953413998,6.680586509188189,0.3629821143064803,0.0386746653042405,,0.1133734324294443,0.0664507061111359,87,1.0,0.00600068315263244,0.00018812632626269608,1.4095477386934674
3.980935704373804,3.7424113882023846,33.84703824268555,6.680492167200109,0.3629847268512232,0.0386728257875561,,0.1117316759920654,0.0654634200602688,88,1.0,0.00602106602267248,0.00018721448619771983,1.4095477386934674
3.9809513685429607,3.742423387639027,33.84678203123054,6.680400779998555,0.3629872524052228,0.0386710567692188,,0.1101714748115552,0.0645029060025413,89,1.0,0.0060407602380741126,0.00018632795387712463,1.4095477386934674
3.980966509795353,3.7424349919278352,33.8465267231909,6.680312204457726,0.3629896953014846,0.0386693545719392,,0.1086534104841172,0.063568113545909,90,1.0,0.0060598002654700745,0.00018546558744365722,1.4095477386934674
3.980981154013948,3.7424462205059648,33.84627233455325,6.680226306353767,0.3629920595995374,0.0386677157500283,,0.107170719279537,0.0626568170506496,91,1.0,0.006078218406695036,0.00018462631234589252,1.4095477386934674
3.9809953254683137,3.742457091603125,33.84601888105898,6.680142959733499,0.362994349105194,0.0386661370730609,,0.1057314513562737,0.061773346039861,92,1.0,0.006096044953200872,0.00018380911685653446,1.4095477386934674
3.9810090469289423,3.7424676223268527,33.84576637813893,6.680062046332573,0.3629965673887159,0.0386646155108117,,0.1043320446645846,0.06092650913588,93,1.0,0.006113308328268235,0.00018301304790671973,1.4095477386934674
3.9810223397725633,3.7424778287410287,33.84551484085742,6.679983455038804,0.3629987178015254,0.0386631482193551,,0.102970712608771,0.060114340558288,94,1.0,0.006130035217997079,0.00018223720727980286,1.4095477386934674
3.981035224079197,3.7424877259383944,33.845264283864815,6.679907081396858,0.3630008034915934,0.0386617325282296,,0.1016383676583302,0.0593354549606598,95,1.0,0.006146250692121664,0.00018148074795321852,1.4095477386934674
3.981047718721801,3.742497328107419,33.8450147213579,6.679832827150765,0.3630028274176217,0.0386603659285759,,0.100333985477206,0.05858008528029,96,1.0,0.006161978315548217,0.00018074287082944017,1.4095477386934674
3.981059841448967,3.742506648594146,33.844766167047105,6.679760599821115,0.3630047923621206,0.038659046062166,,0.0990579741266033,0.0578452915258653,97,1.0,0.0061772402513414135,0.00018002282155736059,1.4095477386934674
3.981071608961413,3.742515699959279,33.844518634130104,6.679690312314028,0.3630067009434834,0.0386577707112522,,0.0978107198909659,0.0571278500160524,98,1.0,0.006192057355924878,0.00017931988771441358,1.4095477386934674
3.981083036982667,3.742524494031074,33.8442721352709,6.679621882559284,0.3630085556271396,0.0386565377891641,,0.0965963597310695,0.0564257651899509,99,1.0,0.006206449267134977,0.00017863339606052903,1.4095477386934674
3.9810941403245153,3.7425330419542746,33.844026682584,6.679555233175217,0.3630103587358654,0.0386553453315967,,0.0954334268794031,0.0557389316173235,100,1.0,0.00622043448573383,0.00017796271003562756,1.4095477386934674
3.981104932947652,3.7425413542354207,33.84378228762297,6.679490291158208,0.3630121124593243,0.0386541914885309,,0.0943119749094875,0.0550664093580111,101,1.0,0.006234030450929988,0.00017730722747828605,1.4095477386934674
3.981115428017796,3.742549440784913,33.84353896137296,6.679426987594794,0.3630138188628996,0.0386530745167378,,0.0932168339148241,0.0544077391285331,102,1.0,0.0062472536103352705,0.00017666637837338839,1.4095477386934674
3.981125637957854,3.742557310955972,33.84329671424664,6.679365257394574,0.3630154798958781,0.0386519927728186,,0.0921419330377456,0.053762503563322,103,1.0,0.0062601194849205705,0.00017603962289876622,1.4095477386934674
3.981135574496203,3.742564973580821,33.843055556083236,6.679305039042289,0.3630170973990388,0.0386509447067401,,0.0910911828184029,0.053130298405394,104,1.0,0.006272642729202825,0.00017542644949893472,1.4095477386934674
3.981145248711618,3.7425724370043056,33.842815496150166,6.679246274367563,0.3630186731116918,0.0386499288558251,,0.0900607318421111,0.0525120692529592,105,1.0,0.006284837187233313,0.00017482637313589083,1.4095477386934674
3.9811546710749663,3.74257970911512,33.84257654314694,6.679188908330912,0.3630202086782143,0.0386489438391652,,0.0890776209374011,0.0519071684966211,106,1.0,0.006296715944566938,0.00017423893364514105,1.4095477386934674
3.981163851487981,3.742586797374829,33.84233870521116,6.679132888824787,0.3630217056541222,0.0386479883524204,,0.0881194959113717,0.0513157449100414,107,1.0,0.0063082913765860026,0.0001736636942212177,1.4095477386934674
3.981172799319322,3.742593708844901,33.8421019899261,6.679078166488511,0.363023165511713,0.0386470611629795,,0.0871782742833999,0.0507374021422488,108,1.0,0.006319575193467416,0.0001731002399671524,1.4095477386934674
3.981181523438149,3.7426004502118335,33.84186640432978,6.679024694536006,0.3630245896453142,0.0386461611054517,,0.0862526409722414,0.0501711086024459,109,1.0,0.006330578482024829,0.00017254817658761553,1.4095477386934674
3.9811900322453497,3.742607027810571,33.8416319549252,6.6789724285954115,0.3630259793761673,0.0386452870774666,,0.0853424725462672,0.0496156962307604,110,1.0,0.006341311744656677,0.00017200712912584902,1.4095477386934674
3.981198333702661,3.7426134476463138,33.84139864769169,6.678921326559651,0.3630273359569753,0.0386444380357577,,0.084457298322909,0.0490707296598417,111,1.0,0.006351784935650526,0.00017147674081654038,1.4095477386934674
3.981206435359825,3.7426197154148646,33.84116648809693,6.678871348447169,0.363028660576138,0.0386436129925109,,0.083589905548292,0.0485360872428793,112,1.0,0.006362007495044362,0.00017095667200044815,1.4095477386934674
3.9812143443798345,3.7426258365215777,33.840935481109774,6.678822456272069,0.3630299543617006,0.0386428110119568,,0.0827366132664301,0.0480125978358597,113,1.0,0.00637198838012517,0.0001704465990906966,1.4095477386934674
3.9812220675625927,3.7426318160990473,33.84070563121347,6.678774613922976,0.3630312183850339,0.0386420312071904,,0.0819024636000634,0.0475006898220302,114,1.0,0.006381736094909673,0.00016994621366698442,1.4095477386934674
3.981229611366887,3.7426376590236146,33.84047694241933,6.678727787050002,0.3630324536642694,0.0386412727372009,,0.0810941315499481,0.0470061473477241,115,1.0,0.0063912587175703126,0.00016945522155782067,1.4095477386934674
3.9812369819309903,3.7426433699308106,33.840249418280685,6.678681942959191,0.3630336611675036,0.0386405348040978,,0.0802978117535869,0.0465223587191448,116,1.0,0.006400563926130402,0.00016897334201475812,1.4095477386934674
3.981244185091846,3.742648953229711,33.84002306190699,6.678637050513954,0.3630348418157907,0.0386398166505184,,0.0795131305076847,0.0460466898525579,117,1.0,0.006409659022376484,0.00016850030696539074,1.4095477386934674
3.9812512264030264,3.742654413116444,33.839797875978014,6.678593080042978,0.3630359964859384,0.038639117557204,,0.0787398905244167,0.0455791946228558,118,1.0,0.00641855095428438,0.00016803586024965328,1.4095477386934674
3.981258111151501,3.742659753586716,33.8395738627581,6.678550003254132,0.3630371260131196,0.0386384368407338,,0.0779784178838454,0.0451203961494778,119,1.0,0.0064272463369098596,0.00016757975698844518,1.4095477386934674
3.981264844373325,3.74266497844763,33.839351024110314,6.678507793153994,0.3630382311933149,0.0386377738514052,,0.077228416434153,0.0446706847403511,120,1.0,0.006435751471990367,0.0001671317628942838,1.4095477386934674
3.981271430868313,3.7426700913286464,33.83912936151054,6.678466423972558,0.363039312785596,0.0386371279712495,,0.0764939549509984,0.0442298016727195,121,1.0,0.006444072366224902,0.00016669165372310352,1.4095477386934674
3.9812778752137703,3.7426750956918977,33.838908876061396,6.678425871092796,0.3630403715142626,0.0386364986121751,,0.0757751722458679,0.0437974367240345,122,1.0,0.006452214748416017,0.0001662592147002203,1.4095477386934674
3.981284181777342,3.742679994841829,33.83868956850602,6.678386110984731,0.3630414080708424,0.0386358852142286,,0.0750745334300437,0.0433776333123515,123,1.0,0.006460184085501893,0.00016583423999481494,1.4095477386934674
3.981290354729053,3.742684791934227,33.83847143924153,6.6783471211437,0.3630424231159624,0.0386352872439666,,0.0743857332655631,0.0429672463709729,124,1.0,0.0064679855975774735,0.0001654165322325384,1.4095477386934674
3.98129639805256,3.7426894899846666,33.83825448833234,6.678308880032539,0.3630434172811035,0.0386347041929294,,0.0737097887797119,0.0425654587546645,125,1.0,0.006475624271937421,0.0001650059020352123,1.4095477386934674
3.98130231555575,3.742694091876435,33.83803871552314,6.678271367027419,0.3630443911702422,0.0386341355762111,,0.0730429629184843,0.0421795885167933,126,1.0,0.006483104876284746,0.00016460216760999323,1.4095477386934674
3.981308110880596,3.742698600367971,33.837824120251625,6.678234562367068,0.3630453453613907,0.0386335809311193,,0.0723849405652566,0.0418042382961223,127,1.0,0.006490431971056499,0.0001642051543067164,1.4095477386934674
3.981313787512459,3.742703018099805,33.837610701660864,6.678198447105185,0.3630462804080395,0.0386330398159181,,0.0717357611666468,0.0414366434036261,128,1.0,0.006497609921006175,0.0001638146942760577,1.4095477386934674
3.981319348788796,3.7427073476011135,33.8373984586114,6.67816300306581,0.3630471968405114,0.0386325118086488,,0.0710996323094744,0.0410765835144546,129,1.0,0.006504642906086138,0.0001634306260908342,1.4095477386934674
3.981324797907293,3.742711591295828,33.83718738969304,6.678128212801455,0.3630480951672306,0.0386319965060241,,0.0704807265928513,0.0407218211735254,130,1.0,0.006511534931596409,0.00016305279440952214,1.4095477386934674
3.981330137933563,3.742715751508369,33.83697749323622,6.678094059553816,0.3630489758759143,0.0386314935223897,,0.0698699941345959,0.0403720044499594,131,1.0,0.006518289837770398,0.00016268104970436196,1.4095477386934674
3.9813353718082976,3.7427198304690776,33.83676876732315,6.678060527216912,0.3630498394346903,0.0386310024887509,,0.0692676033871159,0.0400274539940834,132,1.0,0.006524911308735963,0.0001623152478980965,1.4095477386934674
3.981340502354035,3.7427238303192514,33.836561209798575,6.678027600302454,0.3630506862931474,0.0386305230518567,,0.0686744151169184,0.0396884840369217,133,1.0,0.006531402880937262,0.00016195525013712927,1.4095477386934674
3.981345532281496,3.7427277531159113,33.836354818280164,6.677995263907348,0.3630515168833206,0.0386300548733413,,0.0680897284158549,0.0393538142127247,134,1.0,0.006537767951048945,0.00016160092251332837,1.4095477386934674
